s,rho,L,cyc0,cyc1,cyc2,cyc3,cov1,cov2,cov3,krms,kmax,dq10,dq25,dq50,dq75,dq90
1.320000000000000062e+00,1.605017800561988062e-01,2.019852755360854957e+01,-1.745469141143616079e-02,4.345394276814294465e-01,1.377120807624141732e-03,8.982619943089358294e-01,6.477922393753913211e-01,2.715255972091772940e-01,8.068216341543109349e-02,2.478393873097458844e+00,8.537152094093301002e+00,5.369509232172674507e-01,8.579417342933066681e-01,1.214698177324658568e+00,1.729006935931508337e+00,2.097158922033761197e+00
1.330000000000000071e+00,2.290501679972867799e-01,2.034748985485903106e+01,-1.616099163184047879e-02,4.102658454410328948e-01,1.104811355187136678e-03,1.494473001468806350e+00,6.468052524289493732e-01,2.717480801213923991e-01,8.144666744965839422e-02,2.474831563287814173e+00,8.571100371809491136e+00,5.447288783900524622e-01,8.532160287852380565e-01,1.217609150739073609e+00,1.723939448173056110e+00,2.101000490305589885e+00
1.340000000000000080e+00,1.789536432958450385e-01,2.043398757872087046e+01,-1.558478323906018620e-02,4.722525908980321763e-01,7.906299409795947489e-04,9.364779963689731090e-01,6.454488618144734735e-01,2.730399708372097112e-01,8.151116734831724553e-02,2.457403379933712273e+00,8.869306861925277730e+00,5.442167355904179438e-01,8.534933262881320148e-01,1.218544159454281628e+00,1.725636264318711754e+00,2.102499231449717509e+00
1.350000000000000089e+00,4.513671294089027231e-01,2.050131558700984513e+01,-1.556484299760982348e-02,5.988287072187019611e-01,6.437299755252348134e-04,8.066504542273111866e-01,6.450189429315715817e-01,2.731775961652349038e-01,8.180346090319347285e-02,2.445698450027406157e+00,9.336564052481453047e+00,5.447526862587309671e-01,8.541252013592655068e-01,1.221249683464806335e+00,1.726637564389272628e+00,2.106169265667879209e+00
1.360000000000000098e+00,9.267791165087090749e-03,2.052397662716702698e+01,-1.553169446251215918e-02,1.504332333817931799e-01,3.325326015134847128e-04,5.529332177220168676e-01,6.457073635692117675e-01,2.717019340908748415e-01,8.259070233991293308e-02,2.441226421089481402e+00,1.141381725931259616e+01,5.448031639591123243e-01,8.572895204457677831e-01,1.218177135086004004e+00,1.723119499810069843e+00,2.113106021251357713e+00
1.370000000000000107e+00,-6.758723874260946958e-03,2.052184353915976800e+01,-1.549952149093553402e-02,-6.159386314661025735e-02,1.112320049780256363e-04,5.309553792435623976e-01,6.431902772902251542e-01,2.736149382743793823e-01,8.319478443539557455e-02,2.448009892219606076e+00,1.334990328787047353e+01,5.460563502200611596e-01,8.603677858163381043e-01,1.221293385469149229e+00,1.722238873196232145e+00,2.098498906016581067e+00
1.380000000000000115e+00,1.432280717653299784e-01,2.058665011805127065e+01,-1.492366139162081863e-02,3.239245133963495893e-01,2.411626001689396175e-04,5.141350937837915192e-01,6.424898977033781655e-01,2.734895441670426863e-01,8.402055812957882897e-02,2.447305527180287932e+00,1.385785206605935116e+01,5.457127489601839576e-01,8.648949915957389045e-01,1.223971953427544168e+00,1.719938737716263599e+00,2.101034873639736844e+00
1.390000000000000124e+00,2.340744429198830245e-01,2.066024029658847283e+01,-1.408925630301459744e-02,3.733923299599729018e-01,3.612155524024557719e-04,5.170583459677788873e-01,6.431133856050017528e-01,2.723770840363356482e-01,8.450953035866252960e-02,2.441193122167372387e+00,1.357684706405834874e+01,5.460096077455636188e-01,8.664747487460613407e-01,1.226329152196147021e+00,1.716872881460272726e+00,2.113430094509637591e+00
1.400000000000000133e+00,1.338233120711862512e-01,2.073716615470078395e+01,-1.314382956966148736e-02,4.468655398694665881e-01,4.781606958073738927e-04,5.479913900357414880e-01,6.438423749440947974e-01,2.711538337856409520e-01,8.500379127026466697e-02,2.433336138124169157e+00,1.286793877069418812e+01,5.480348402344235037e-01,8.631088594263158775e-01,1.229092056701218239e+00,1.714397514187629312e+00,2.115837518617500468e+00
1.409999999999999920e+00,1.147407946076830082e-01,2.083069478563394483e+01,-1.224377309011559500e-02,5.071361923575667952e-01,5.176351140167122092e-04,5.876670597342555924e-01,6.427650152142364570e-01,2.711087335895716599e-01,8.612625119619236880e-02,2.423327859336157353e+00,1.151402118756587178e+01,5.509460361196675260e-01,8.663259853879288208e-01,1.230974304244951689e+00,1.713743969435714831e+00,2.111401449090382965e+00
1.419999999999999929e+00,1.239141820109834757e-01,2.094100510369038659e+01,-1.118156759825165297e-02,5.404808485547615282e-01,5.616784910109673705e-04,6.754842067810372663e-01,6.409503801525014977e-01,2.713204297662783482e-01,8.772919008122080642e-02,2.414590121809432777e+00,1.017580189576706751e+01,5.527450319889420927e-01,8.685381877271670659e-01,1.233646975402339141e+00,1.716093873811912474e+00,2.111690433491502983e+00
1.429999999999999938e+00,1.640515214321809911e-01,2.105728947366782933e+01,-1.001498551452847940e-02,5.322671930230367110e-01,4.859322495829697516e-04,9.346377214621077734e-01,6.383977031174243866e-01,2.719116902605879793e-01,8.969060662198705125e-02,2.406551006898254741e+00,8.540063589977519243e+00,5.580922167859170280e-01,8.690032182323919052e-01,1.234793252800539420e+00,1.713766865042697152e+00,2.111863151700938968e+00
1.439999999999999947e+00,2.645890742433187337e-01,2.116906641405030953e+01,-9.154609178036185804e-03,5.262211771090600232e-01,1.538232300606606339e-04,1.564393831410006097e+00,6.356537055086338706e-01,2.726630489562472115e-01,9.168324553511907060e-02,2.407221117972266455e+00,1.040503973235176360e+01,5.589416647108981229e-01,8.713699047335726755e-01,1.242175630715368850e+00,1.713326918156708789e+00,2.104284710626343369e+00
1.449999999999999956e+00,1.349771578928233295e-01,2.123017184897240384e+01,-1.100909336942555196e-02,4.490709238509787982e-01,4.803813364844103156e-05,3.888817052396807417e-01,6.346466357394464630e-01,2.732588747351269443e-01,9.209448952542642619e-02,2.415917690998075074e+00,1.185412264966866580e+01,5.597521602604381696e-01,8.719168837673666461e-01,1.241294289929115724e+00,1.703699222905649346e+00,2.106137834015182175e+00
1.459999999999999964e+00,3.242878323925665329e-01,2.122995470101568216e+01,-1.197267892582099674e-02,4.112946516714625633e-01,-1.578460067471294727e-04,1.048420759646081946e+00,6.340724456681919863e-01,2.748057489149495769e-01,9.112180541685876989e-02,2.399840111880383819e+00,1.079636927254331269e+01,5.539666775588381054e-01,8.671465130561490930e-01,1.248217184300678184e+00,1.703980891904684158e+00,2.106138449334498119e+00
1.469999999999999973e+00,1.430804393181747958e-01,2.128343982032270176e+01,-1.078402041550585895e-02,4.117848794958374192e-01,6.868541631823823546e-05,3.918540739560826269e-01,6.337673833059085382e-01,2.739184405472176453e-01,9.231417614687385809e-02,2.390660434659306777e+00,1.012114898830095377e+01,5.584079954939183965e-01,8.664635386617010049e-01,1.248478953198362440e+00,1.708078903314157015e+00,2.110458380553153823e+00
1.479999999999999982e+00,2.346254529564214819e-01,2.134416339689425612e+01,-8.824049446647289074e-03,4.015766179178962836e-01,2.555952453117994738e-04,8.424175418662217529e-01,6.301260982581081693e-01,2.757823090013010736e-01,9.409159274059102074e-02,2.410812926186580274e+00,1.394301249214706928e+01,5.587386434602867880e-01,8.743778635726429105e-01,1.251375681310437304e+00,1.703677839822969275e+00,2.111628483401553069e+00
1.489999999999999991e+00,4.147232046738967282e-01,2.141680943604892207e+01,-8.894116878946627808e-03,3.823266533538153822e-01,7.059775246495613105e-04,4.075112274063565354e-01,6.277363121155340453e-01,2.779121379205634623e-01,9.435154996390315851e-02,2.410076266697653402e+00,1.463413090559611796e+01,5.617134450379752675e-01,8.728752631896854464e-01,1.254193683871241749e+00,1.705092093991075641e+00,2.104002805400878806e+00
1.500000000000000000e+00,2.063851671245294228e-01,2.155555276553405974e+01,-7.742027856781539229e-03,3.764598573012823968e-01,-3.421975491226373115e-04,6.594721188113037424e-01,6.220100505292269766e-01,2.794725647267985447e-01,9.851738474397418732e-02,2.363248274962545636e+00,1.098097403207293254e+01,5.666905282645409159e-01,8.752202742962309490e-01,1.256853256530084062e+00,1.700786631135374094e+00,2.109156506580844859e+00
1.510000000000000009e+00,1.845752195974140475e-01,2.165517640046507708e+01,-6.652512238877140473e-03,3.786098931040283166e-01,-1.544052784519896388e-04,7.158583941159549768e-01,6.182211113634701327e-01,2.811884684641584586e-01,1.005904201723707980e-01,2.357118716147376336e+00,1.104245023739000331e+01,5.676190538151136833e-01,8.778639548308115881e-01,1.259431408695999899e+00,1.701170942828931665e+00,2.102513163860048273e+00
1.520000000000000018e+00,1.790661948966846551e-01,2.176716757409215930e+01,-5.504611558247920512e-03,3.838386637621624131e-01,-2.173251693504291984e-04,7.445221014984347851e-01,6.144959457651546497e-01,2.832571380551883178e-01,1.022469161796574211e-01,2.350563048418718992e+00,1.113212245664214528e+01,5.719683586375405859e-01,8.764138582261551402e-01,1.262467506748450763e+00,1.702329211999630498e+00,2.099299781412462096e+00
1.530000000000000027e+00,1.819941461884636014e-01,2.189217156846306622e+01,-4.363129834852956176e-03,3.931336441723236597e-01,-4.938336097717933339e-04,7.617574906792810019e-01,6.108781395482919541e-01,2.853077221625003324e-01,1.038141382892074915e-01,2.331153251440872598e+00,9.785967378183871190e+00,5.706435148248709677e-01,8.787571961557887334e-01,1.264858361424899380e+00,1.702711131703597225e+00,2.097244078603195838e+00
1.540000000000000036e+00,3.271588881149063432e-01,2.197913806242920387e+01,-3.680799800571156466e-03,4.389542451732054151e-01,-1.220916077281139012e-03,9.891220790076412639e-01,6.079756564303611110e-01,2.863611753058625808e-01,1.056631682637763081e-01,2.306562932507567165e+00,6.933337753356367372e+00,5.740409806250637015e-01,8.804871246381731353e-01,1.270284438161243035e+00,1.704631082948809384e+00,2.088314144561500107e+00
1.550000000000000044e+00,7.412187124855794673e-01,2.190875793269085392e+01,-2.743918145099453424e-03,1.607524224417283154e+00,-1.533163424281686104e-03,4.492515985665418432e-01,6.080063514198705832e-01,2.863600177039117844e-01,1.056336308762182846e-01,2.325244081116179196e+00,1.072020385825592115e+01,5.764258007338770584e-01,8.833312733412609363e-01,1.273595963890978400e+00,1.701692659831096632e+00,2.089132808283543419e+00
1.560000000000000053e+00,5.297142624031482283e-01,2.192302727441477117e+01,-2.699050366597528523e-03,9.669549427457716506e-01,-5.652667524526570723e-04,7.260393202809535262e-01,6.080331488775412296e-01,2.881530080948805361e-01,1.038138430275786367e-01,2.299275347454127871e+00,7.833583490927172654e+00,5.779381596089430140e-01,8.851571394385603364e-01,1.272601363010802622e+00,1.703836669454356301e+00,2.092289940644929125e+00
1.570000000000000062e+00,2.585775057385714670e-01,2.195657548958701710e+01,-6.261064885112894432e-04,5.068356957406308094e-01,-1.399037951310251550e-04,7.332691542872832313e-01,6.099350432100200115e-01,2.860950486564938222e-01,1.039699081334859998e-01,2.296174527927663078e+00,6.943025052545709563e+00,5.761073501734743640e-01,8.811764344024696216e-01,1.276827363908672464e+00,1.695621489603092114e+00,2.098913186424697042e+00
1.580000000000000071e+00,2.104878225716932949e-01,2.199034844679971101e+01,8.181797893898692681e-06,4.338997872665865119e-01,-1.318830848926041608e-04,6.493508967870460502e-01,6.066213531332651510e-01,2.882565685081973084e-01,1.051220783585371799e-01,2.296207091670216638e+00,7.169298110684084513e+00,5.735037173391233090e-01,8.841772448249329841e-01,1.278107910969317640e+00,1.699704087719694057e+00,2.097876293145272353e+00
1.590000000000000080e+00,1.649159128837885124e-01,2.206431047198677931e+01,1.144128945185602210e-03,3.749538622000637700e-01,-8.361688904496902887e-06,6.236524547548609743e-01,6.040995329943502634e-01,2.893605010653318987e-01,1.065399659403178934e-01,2.293880419392833936e+00,7.041094485187082697e+00,5.706597732101131859e-01,8.852854096710423004e-01,1.277055011562204356e+00,1.703112068818910529e+00,2.104105644048015478e+00
1.600000000000000089e+00,1.485466917328620573e-01,2.214673630255461845e+01,2.564360986969602737e-03,3.816166712650116422e-01,-1.529659314545197871e-05,5.988799954455577002e-01,6.020722683664641028e-01,2.897355840052605047e-01,1.081921476282752814e-01,2.291620962446183629e+00,6.827669651689387997e+00,5.698792052827862387e-01,8.862065977791566684e-01,1.280518599065955332e+00,1.705328281628005982e+00,2.098311478805537256e+00
1.610000000000000098e+00,1.623466900236523180e-01,2.223266372103143240e+01,4.231206020810780559e-03,4.271858673689380992e-01,-1.006774067356699503e-04,6.561744173134995695e-01,6.003353337733753348e-01,2.894738517540471068e-01,1.101908144725769617e-01,2.290732015566697477e+00,6.946306195468599398e+00,5.730825920851514432e-01,8.820533228374075607e-01,1.284453826595510550e+00,1.705489825010826355e+00,2.100400319948845240e+00
1.620000000000000107e+00,2.292866176451305582e-01,2.233067703043795404e+01,6.217414848270898069e-03,4.568718448390952647e-01,-3.555574651670099975e-04,9.820712509808370294e-01,5.990114260495811305e-01,2.884118381534318543e-01,1.125767357969878202e-01,2.290376652860696804e+00,7.033082842442211380e+00,5.748378183788757090e-01,8.836259195178046699e-01,1.282969956171545300e+00,1.704282410804528691e+00,2.094270842520483011e+00
1.630000000000000115e+00,1.496409388747423075e-01,2.243821762040336054e+01,8.335385910060505096e-03,4.070023106211111963e-01,-1.122611349603775755e-03,1.424070074572656441e+00,5.990201287254530715e-01,2.861900441127698258e-01,1.147898271617767973e-01,2.290925096096609881e+00,7.037600461793381612e+00,5.748600326687035578e-01,8.848773306435691044e-01,1.286800794173618367e+00,1.701890586202727373e+00,2.096972040841449392e+00
1.640000000000000124e+00,1.429827254859360186e-01,2.251458388155495882e+01,9.709405711915542955e-03,5.179623438802897217e-01,-6.457745420470439694e-04,1.030943963619201265e+00,5.993938762818904475e-01,2.855933085930264514e-01,1.150128151250834341e-01,2.297463131837102157e+00,7.192180537522928852e+00,5.700103387893705742e-01,8.861439073700116964e-01,1.288204151373203654e+00,1.701497979510192105e+00,2.090823371585825097e+00
1.650000000000000133e+00,1.169178069815936805e-01,2.263433248739095305e+01,1.097596886784100480e-02,6.243296296299266634e-01,-7.067416185124160768e-04,7.959166973692983760e-01,5.987929906373530287e-01,2.853116239784945218e-01,1.158953853841529491e-01,2.299402502147767535e+00,7.282438788097294058e+00,5.670315297030954493e-01,8.867850266673631410e-01,1.289283002096080377e+00,1.700938781414659040e+00,2.089842912268335517e+00
1.660000000000000142e+00,1.655642275089962701e-01,2.276429264523097373e+01,1.220177380161943659e-02,7.586642942091170738e-01,-3.913976848448785404e-04,6.908488163745285515e-01,5.974484728175797343e-01,2.853755440422994782e-01,1.171759831401211205e-01,2.300819876850328072e+00,7.650024368026280719e+00,5.715695551027933918e-01,8.932743456200188392e-01,1.292545102981247584e+00,1.699331231343391480e+00,2.085605252807625654e+00
1.669999999999999929e+00,1.381145135892652698e-01,2.290419794801972131e+01,1.334331504980243270e-02,8.607464332739199753e-01,2.577618488175269752e-05,6.699804058580285382e-01,5.951195103375905848e-01,2.856637231393543419e-01,1.192167665230552259e-01,2.300137485858276154e+00,7.719687536574471487e+00,5.722985863099881998e-01,8.925890604053887678e-01,1.293004901566772613e+00,1.698113527693863034e+00,2.080520590047431728e+00
1.679999999999999938e+00,1.638830419855599740e-01,2.299874421121632651e+01,1.421281387999253146e-02,3.867382660845614661e-01,1.038054055854424878e-03,6.528654221112614175e-01,5.947096606342836544e-01,2.855306830372182914e-01,1.197596563284976934e-01,2.300247165257027326e+00,7.648133581698014716e+00,5.724872258641734435e-01,8.988814492003541767e-01,1.291358999675811692e+00,1.699185779851716926e+00,2.081034282643714484e+00
1.689999999999999947e+00,1.657219814441864558e-01,2.309706153479677937e+01,1.449402497385603346e-02,7.221486144336198842e-01,1.009248224174728393e-04,8.721289053256462420e-01,5.902736790817797452e-01,2.891767421842767471e-01,1.205495787339433134e-01,2.285215945999752307e+00,7.444351029345300574e+00,5.772919180937186034e-01,8.913077937752954538e-01,1.296855913283550432e+00,1.696486663102816150e+00,2.088973096887410286e+00
1.699999999999999956e+00,1.219843289757416294e-01,2.322403218936004166e+01,1.489227868773712604e-02,5.596129126563448297e-01,2.705493362998891149e-04,9.468573907078421392e-01,5.886626002326502682e-01,2.901593059511248240e-01,1.211780938162248522e-01,2.276611862855933310e+00,7.532845630708888685e+00,5.726418056480172547e-01,8.922019475162443758e-01,1.299854541521043849e+00,1.694916103906512150e+00,2.084389386175124592e+00
1.709999999999999964e+00,7.571705747666053476e-02,2.335293854964331928e+01,1.535248116287511559e-02,4.826070098037552047e-01,5.461641717176944502e-04,9.152947122284110781e-01,5.877492558969317216e-01,2.904746772771497065e-01,1.217760668259183776e-01,2.271632681344876836e+00,7.437077828719828254e+00,5.729113865098393044e-01,8.901443349693719531e-01,1.295047957899133184e+00,1.697001726300430891e+00,2.088051649595226600e+00
1.719999999999999973e+00,-4.097940751696767248e-02,2.345944871130927112e+01,1.595650596780285105e-02,4.376354818737434593e-01,7.017941139001383950e-04,8.588307095028486771e-01,5.876218525482322930e-01,2.908002381929032931e-01,1.215779092588643862e-01,2.268144265426433215e+00,7.214204475956659479e+00,5.748100552979664712e-01,8.927699338038476151e-01,1.295709009810258161e+00,1.698958296157350834e+00,2.086347141866569554e+00
1.729999999999999982e+00,-1.736033604035954261e-02,2.353721147387700796e+01,1.727934860295400263e-02,4.153213210109899522e-01,6.207235527403731114e-04,8.192910014555719878e-01,5.889120221223349549e-01,2.906400822554920382e-01,1.204478956221724795e-01,2.265468969678543498e+00,6.899864283747237259e+00,5.758011235266673467e-01,8.941978361724345348e-01,1.292670535875059201e+00,1.695312899794453543e+00,2.089410007803255365e+00
1.739999999999999991e+00,4.723417011626680762e-02,2.363490480517927850e+01,1.927182182797931853e-02,4.277028394476150575e-01,-6.538803637137966234e-04,7.728760749319859569e-01,5.898090328148298811e-01,2.899434900515356905e-01,1.202474771336339981e-01,2.264838955529504094e+00,6.879365027899087437e+00,5.818715970220295075e-01,8.963014883230764340e-01,1.292662167506420268e+00,1.693340438483012189e+00,2.091582918924231205e+00
1.750000000000000000e+00,8.824393668591834494e-02,2.372378596683040897e+01,2.090382224283976464e-02,4.138854414081387101e-01,-9.143680828824580695e-05,7.379098223033735415e-01,5.901293011776526098e-01,2.896127446336624334e-01,1.202579541886852205e-01,2.264072878517072951e+00,6.754116601803212383e+00,5.821363128523284747e-01,8.934010979478690384e-01,1.289438397760756860e+00,1.694634217397003706e+00,2.082258004450558975e+00
1.760000000000000009e+00,8.091790428795206380e-02,2.384082517046190119e+01,2.228183491998281945e-02,4.052318038324428384e-01,-1.492017770394675838e-04,7.734590270634070786e-01,5.889470140689092581e-01,2.910176527129527679e-01,1.200353332181382238e-01,2.261156676558011558e+00,6.521117042764967842e+00,5.902338497242652915e-01,8.967943887176310636e-01,1.291191057330344449e+00,1.691472286919095014e+00,2.084260476740844137e+00
1.770000000000000018e+00,6.453708127975654740e-02,2.397734202974224971e+01,2.360330961219440221e-02,4.019617524721572077e-01,-6.857914979516613980e-04,8.404940351361384065e-01,5.876561533131332560e-01,2.924083690393382562e-01,1.199354776475283907e-01,2.256584949729175005e+00,6.387857823971182292e+00,5.933173993769044197e-01,8.965165336501658144e-01,1.289796495499331286e+00,1.690653794869265258e+00,2.081135835779114096e+00
1.780000000000000027e+00,3.883621207201304326e-02,2.412566285423261547e+01,2.472061772506787408e-02,4.018011268797078706e-01,-1.909642746633201686e-03,9.405443865838185591e-01,5.863100348271681472e-01,2.938406246847138359e-01,1.198493404881176838e-01,2.251261294388272827e+00,6.386536975021804174e+00,5.952139924067049170e-01,8.977433366258340541e-01,1.290660177914230378e+00,1.689592152075948039e+00,2.080125869661311189e+00
1.790000000000000036e+00,3.855059820179498192e-02,2.427049731926978282e+01,2.526742283329437913e-02,4.106454762182142337e-01,-3.499521425746423154e-03,9.357555341539107729e-01,5.854860900644346389e-01,2.950450223704432218e-01,1.194688875651212651e-01,2.249545076714809078e+00,6.546666987599588872e+00,5.938390936796178465e-01,8.958466548746633062e-01,1.289614412250700504e+00,1.687044925899689574e+00,2.080974505698402588e+00
1.800000000000000044e+00,6.288786481422281582e-02,2.438517825879321421e+01,2.455804687220968993e-02,4.028547665790256915e-01,-4.356307428050515407e-03,6.707294352867280152e-01,5.857979222218027138e-01,2.954462857525257946e-01,1.187557920256715610e-01,2.245351388794780689e+00,6.575637201423856659e+00,5.958824097971481271e-01,8.921518552757881082e-01,1.289478489645870418e+00,1.688213797086862256e+00,2.083386346849630311e+00
1.810000000000000053e+00,6.785514394622349510e-02,2.448674736231504667e+01,2.411579908382151943e-02,4.015430511535835745e-01,-5.720443959207619118e-03,5.886190406758644578e-01,5.855256087265556797e-01,2.955561310598158187e-01,1.189182602136282380e-01,2.243130242506094607e+00,6.634476411368741111e+00,5.937923075628549485e-01,8.883365532347340388e-01,1.285944751517128282e+00,1.690059664928800887e+00,2.084030516300714009e+00
1.820000000000000062e+00,7.673079004548959137e-02,2.458040520643857363e+01,2.417197567993383325e-02,3.985192298213964257e-01,-7.190660394542190345e-03,5.801816331918219216e-01,5.852719709230578271e-01,2.957249616303966877e-01,1.190030674465452493e-01,2.242520373441884818e+00,6.664596713644641568e+00,5.943924205956684359e-01,8.883112798196535209e-01,1.288449072337565227e+00,1.689243377871536334e+00,2.078756465474057791e+00
1.830000000000000071e+00,1.010650405631888099e-01,2.466702634953629669e+01,2.472865164810258629e-02,3.957340319575502474e-01,-8.920981024473743914e-03,5.338867824959785402e-01,5.852917655639250372e-01,2.959696634912639124e-01,1.187385709448107313e-01,2.244721018047892258e+00,6.589489416550687650e+00,5.942745064096334184e-01,8.859812592999036784e-01,1.287734346226055315e+00,1.693021508339773051e+00,2.072695673707892094e+00
1.840000000000000080e+00,7.818275681267575217e-02,2.471516576538929755e+01,2.579464520651568102e-02,4.064702998324854488e-01,-1.096132946571697075e-02,4.576043180240395580e-01,5.859735204583665924e-01,2.960295576282321872e-01,1.179969219134012759e-01,2.250203151667707235e+00,7.024742746848575692e+00,5.846978922865707640e-01,8.878288354248143888e-01,1.288900616143658695e+00,1.690043418041148326e+00,2.078996971946454497e+00
1.850000000000000089e+00,4.321356787604475891e-02,2.471238626842718134e+01,2.734022348285538098e-02,4.696500525078571853e-01,-1.256219460878729537e-02,4.013653359257037812e-01,5.871171106814414564e-01,2.961113196118075330e-01,1.167715697067512881e-01,2.260763083314301536e+00,8.352946557907806380e+00,5.899001408158468518e-01,8.943999510285496335e-01,1.292319220439482885e+00,1.688714385931488149e+00,2.083256764390198690e+00
1.860000000000000098e+00,4.215003304679905416e-02,2.468492884805930032e+01,2.853441038862230064e-02,7.586170328255741335e-01,-1.259815373662076521e-02,2.114858674673864014e-01,5.876034345546405913e-01,2.973158571048660770e-01,1.150807083404932485e-01,2.273556033414171118e+00,1.028931509171224334e+01,5.912052427555793965e-01,8.909866549021230320e-01,1.289037454121067183e+00,1.696949055637188009e+00,2.080464724085335337e+00
1.870000000000000107e+00,1.275249744985893774e-01,2.467044215385963568e+01,2.900006326125834782e-02,9.512018976669942560e-01,-1.196282385846541597e-02,2.478747015619600647e-01,5.866915523619951056e-01,3.000367775475460963e-01,1.132716700904593948e-01,2.284546826354471261e+00,1.191671794152861530e+01,5.920165602470481847e-01,8.937163365233495860e-01,1.290280323772046822e+00,1.702260258717290364e+00,2.087889201696275343e+00
1.880000000000000115e+00,1.020305663550485215e-01,2.465152754747774111e+01,2.866568337326579410e-02,4.731273281747645498e-01,-1.236088557615475439e-02,1.118246408322094015e-01,5.856657616805186484e-01,3.024889282148259251e-01,1.118453101046551906e-01,2.298104839636986085e+00,1.336292954127914889e+01,5.918306516864851874e-01,8.967236647349270395e-01,1.291248877639743942e+00,1.698127096312801454e+00,2.079905757665429178e+00
1.890000000000000124e+00,-9.718328049998246898e-02,2.461385707920397081e+01,2.786301631668548079e-02,3.892321540071339014e-01,-1.164410776805340463e-02,1.055224783340821537e-01,5.853398655794688210e-01,3.044815908536292470e-01,1.101785435669018348e-01,2.312503935573496872e+00,1.403559490131175203e+01,5.959555975050434551e-01,8.983963184206263941e-01,1.296612537046376357e+00,1.697539514728644727e+00,2.083312341304142112e+00
1.900000000000000133e+00,-8.158874390230885787e-02,2.451188298870883031e+01,2.757342686404966672e-02,4.185672211828027067e-01,-9.978941618529258914e-03,3.562778003727853915e-01,5.817021992660688090e-01,3.091175299363605466e-01,1.091802707975703668e-01,2.330228954643150274e+00,1.482560961831367941e+01,5.967921665912588880e-01,9.027451854883808968e-01,1.302939834785205697e+00,1.704123970293719426e+00,2.083940907214180793e+00
1.910000000000000142e+00,-6.698547698898257852e-02,2.441339801392273756e+01,2.841950833533738591e-02,1.949341189714176026e-01,-1.030201456825146494e-02,6.119735821612853899e-01,5.762630897742728742e-01,3.145961818215474715e-01,1.091407284041799181e-01,2.421663538316041198e+00,2.342517798055167333e+01,6.016177549234262845e-01,9.034302857140839027e-01,1.298809816089100178e+00,1.704654507014276676e+00,2.066175051281620600e+00
1.919999999999999929e+00,-1.465673629969215519e-01,2.437193239614308027e+01,2.919530854077920928e-02,-2.190823866829043898e-01,-9.165583479505263337e-03,6.473191181328421528e-01,5.746234741905449361e-01,3.154836013030253850e-01,1.098929245064297067e-01,2.469477365845892169e+00,2.260951633530562788e+01,6.110811388795707177e-01,9.008404020608602458e-01,1.297728317756540406e+00,1.702640702749648849e+00,2.074323993312289005e+00
1.929999999999999938e+00,4.777567921710767357e-02,2.443484941287449175e+01,2.961237981002044425e-02,5.545878926072351778e-01,-8.029420578447897874e-03,6.498050855086402455e-01,5.744892443321859554e-01,3.143306218146122988e-01,1.111801338532014960e-01,2.454502987080173337e+00,2.154532737494639960e+01,6.017114510192401733e-01,8.996165953887621525e-01,1.300209363237553983e+00,1.701195798509787638e+00,2.072128769609229426e+00
1.939999999999999947e+00,5.215276238349721843e-02,2.453868287676951709e+01,3.030676017503357300e-02,6.383550547922970386e-01,-7.801361488528490810e-03,6.683183267168475439e-01,5.717168801803765854e-01,3.156748354361775255e-01,1.126082843834462499e-01,2.451450582334201655e+00,2.375224941054370476e+01,6.070121239169982141e-01,8.986729402159023827e-01,1.299301890065755805e+00,1.702052387778500320e+00,2.067821794756036002e+00
1.949999999999999956e+00,6.055271353901250236e-02,2.462834193748883393e+01,3.091290941853483756e-02,5.873875977218384614e-01,-7.585099042700989974e-03,6.949870123097593444e-01,5.702140060035993940e-01,3.163198289006299846e-01,1.134661650957704548e-01,2.461567106511788339e+00,2.571452464580702113e+01,6.039238742676625860e-01,8.992900680117150713e-01,1.299029626910651825e+00,1.701673205224681018e+00,2.064301980345552678e+00
1.959999999999999964e+00,8.821540519282655701e-02,2.471685402975938572e+01,3.136148540713949023e-02,4.882585091347244055e-01,-7.445844962904771616e-03,7.380149903484327645e-01,5.691421580798283753e-01,3.166922867138696196e-01,1.141655552063016443e-01,2.429483252092663914e+00,2.285708019632216903e+01,6.010273352308653783e-01,9.035139687383991758e-01,1.299293356083456530e+00,1.703242003969679841e+00,2.059862337786702025e+00
1.969999999999999973e+00,1.015706013561586268e-01,2.480418904289117776e+01,3.164379678159141146e-02,4.500879003366768938e-01,-7.339852832244370649e-03,7.890957652222745367e-01,5.684663446225637351e-01,3.170956233559242277e-01,1.144380320215120928e-01,2.389982995082264861e+00,1.866318668752066046e+01,6.041609586435359169e-01,9.089001307806348073e-01,1.298679491474339365e+00,1.701065747487985114e+00,2.061291869323737203e+00
1.979999999999999982e+00,1.085229412523397718e-01,2.489185837216768604e+01,3.206201153667798814e-02,4.415757995342429187e-01,-7.234725462174366496e-03,8.488288073664103095e-01,5.681259919274113113e-01,3.174765293522152088e-01,1.143974787203739657e-01,2.356195468021444306e+00,1.526735379495277378e+01,6.021810303087818950e-01,9.090530933816843850e-01,1.302066980802329965e+00,1.704976059567214763e+00,2.055074211219650060e+00
