m,q,available_strain_impulse_I,stage_energy_ratio,time_ratio,Jreq_area_gate,energy_sum_ok,time_sum_ok,area_gate_ok,all_three_ok
3.000000000000000000e+00,7.014546823262808595e-03,4.000000000000000000e+00,6.313092140936527041e-02,1.640128904524878624e-05,5.509075312951458692e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.154481831702767282e-03,1.000000000000000000e+00,6.439033648532491161e-02,1.706220342672166214e-05,5.489322433377117783e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.154481831702767282e-03,2.000000000000000000e+00,6.439033648532491161e-02,1.706220342672166214e-05,5.489322433377117783e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.154481831702767282e-03,3.000000000000000000e+00,6.439033648532491161e-02,1.706220342672166214e-05,5.489322433377117783e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.154481831702767282e-03,4.000000000000000000e+00,6.439033648532491161e-02,1.706220342672166214e-05,5.489322433377117783e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.297208439811303168e-03,1.000000000000000000e+00,6.567487595830172331e-02,1.774975033801777153e-05,5.469569553802777762e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.297208439811303168e-03,2.000000000000000000e+00,6.567487595830172331e-02,1.774975033801777153e-05,5.469569553802777762e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.297208439811303168e-03,3.000000000000000000e+00,6.567487595830172331e-02,1.774975033801777153e-05,5.469569553802777762e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.297208439811303168e-03,4.000000000000000000e+00,6.567487595830172331e-02,1.774975033801777153e-05,5.469569553802777762e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.442782337932087044e-03,1.000000000000000000e+00,6.698504104138877646e-02,1.846500297661127405e-05,5.449816674228437741e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.442782337932087044e-03,2.000000000000000000e+00,6.698504104138877646e-02,1.846500297661127405e-05,5.449816674228437741e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.442782337932087044e-03,3.000000000000000000e+00,6.698504104138877646e-02,1.846500297661127405e-05,5.449816674228437741e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.442782337932087044e-03,4.000000000000000000e+00,6.698504104138877646e-02,1.846500297661127405e-05,5.449816674228437741e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.591260327389827769e-03,1.000000000000000000e+00,6.832134294650844819e-02,1.920907778606757387e-05,5.430063794654098608e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.591260327389827769e-03,2.000000000000000000e+00,6.832134294650844819e-02,1.920907778606757387e-05,5.430063794654098608e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.591260327389827769e-03,3.000000000000000000e+00,6.832134294650844819e-02,1.920907778606757387e-05,5.430063794654098608e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.591260327389827769e-03,4.000000000000000000e+00,6.832134294650844819e-02,1.920907778606757387e-05,5.430063794654098608e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.742700342653579919e-03,1.000000000000000000e+00,6.968430308388222361e-02,1.998313619870928799e-05,5.410310915079757699e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.742700342653579919e-03,2.000000000000000000e+00,6.968430308388222361e-02,1.998313619870928799e-05,5.410310915079757699e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.742700342653579919e-03,3.000000000000000000e+00,6.968430308388222361e-02,1.998313619870928799e-05,5.410310915079757699e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.742700342653579919e-03,4.000000000000000000e+00,6.968430308388222361e-02,1.998313619870928799e-05,5.410310915079757699e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.897161473942067647e-03,1.000000000000000000e+00,7.107445326547860709e-02,2.078838644850495261e-05,5.390558035505417678e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.897161473942067647e-03,2.000000000000000000e+00,7.107445326547860709e-02,2.078838644850495261e-05,5.390558035505417678e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.897161473942067647e-03,3.000000000000000000e+00,7.107445326547860709e-02,2.078838644850495261e-05,5.390558035505417678e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.897161473942067647e-03,4.000000000000000000e+00,7.107445326547860709e-02,2.078838644850495261e-05,5.390558035505417678e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.054703990280102574e-03,1.000000000000000000e+00,7.249233591252092490e-02,2.162608545701140403e-05,5.370805155931077657e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.054703990280102574e-03,2.000000000000000000e+00,7.249233591252092490e-02,2.162608545701140403e-05,5.370805155931077657e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.054703990280102574e-03,3.000000000000000000e+00,7.249233591252092490e-02,2.162608545701140403e-05,5.370805155931077657e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.054703990280102574e-03,4.000000000000000000e+00,7.249233591252092490e-02,2.162608545701140403e-05,5.370805155931077657e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.215389363014826557e-03,1.000000000000000000e+00,7.393850426713344248e-02,2.249754079531238917e-05,5.351052276356737636e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.215389363014826557e-03,2.000000000000000000e+00,7.393850426713344248e-02,2.249754079531238917e-05,5.351052276356737636e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.215389363014826557e-03,3.000000000000000000e+00,7.393850426713344248e-02,2.249754079531238917e-05,5.351052276356737636e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.215389363014826557e-03,4.000000000000000000e+00,7.393850426713344248e-02,2.249754079531238917e-05,5.351052276356737636e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.379280289801210174e-03,1.000000000000000000e+00,7.541352260821089504e-02,2.340411272501701900e-05,5.331299396782397615e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.379280289801210174e-03,2.000000000000000000e+00,7.541352260821089504e-02,2.340411272501701900e-05,5.331299396782397615e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.379280289801210174e-03,3.000000000000000000e+00,7.541352260821089504e-02,2.340411272501701900e-05,5.331299396782397615e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.379280289801210174e-03,4.000000000000000000e+00,7.541352260821089504e-02,2.340411272501701900e-05,5.331299396782397615e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.546440719065925493e-03,1.000000000000000000e+00,7.691796647159332423e-02,2.434721632150269524e-05,5.311546517208057594e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.546440719065925493e-03,2.000000000000000000e+00,7.691796647159332423e-02,2.434721632150269524e-05,5.311546517208057594e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.546440719065925493e-03,3.000000000000000000e+00,7.691796647159332423e-02,2.434721632150269524e-05,5.311546517208057594e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.546440719065925493e-03,4.000000000000000000e+00,7.691796647159332423e-02,2.434721632150269524e-05,5.311546517208057594e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.716935874959374358e-03,1.000000000000000000e+00,7.845242287463437270e-02,2.532832368271791586e-05,5.291793637633717573e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.716935874959374358e-03,2.000000000000000000e+00,7.845242287463437270e-02,2.532832368271791586e-05,5.291793637633717573e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.716935874959374358e-03,3.000000000000000000e+00,7.845242287463437270e-02,2.532832368271791586e-05,5.291793637633717573e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.716935874959374358e-03,4.000000000000000000e+00,7.845242287463437270e-02,2.532832368271791586e-05,5.291793637633717573e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.890832282805372425e-03,1.000000000000000000e+00,8.001749054524835703e-02,2.634896622699139758e-05,5.272040758059377552e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.890832282805372425e-03,2.000000000000000000e+00,8.001749054524835703e-02,2.634896622699139758e-05,5.272040758059377552e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.890832282805372425e-03,3.000000000000000000e+00,8.001749054524835703e-02,2.634896622699139758e-05,5.272040758059377552e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.890832282805372425e-03,4.000000000000000000e+00,8.001749054524835703e-02,2.634896622699139758e-05,5.272040758059377552e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.068197795058650923e-03,1.000000000000000000e+00,8.161378015552786525e-02,2.741073708343552649e-05,5.252287878485037531e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.068197795058650923e-03,2.000000000000000000e+00,8.161378015552786525e-02,2.741073708343552649e-05,5.252287878485037531e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.068197795058650923e-03,3.000000000000000000e+00,8.161378015552786525e-02,2.741073708343552649e-05,5.252287878485037531e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.068197795058650923e-03,4.000000000000000000e+00,8.161378015552786525e-02,2.741073708343552649e-05,5.252287878485037531e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.249101617780086659e-03,1.000000000000000000e+00,8.324191456002077993e-02,2.851529357867407365e-05,5.232534998910696622e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.249101617780086659e-03,2.000000000000000000e+00,8.324191456002077993e-02,2.851529357867407365e-05,5.232534998910696622e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.249101617780086659e-03,3.000000000000000000e+00,8.324191456002077993e-02,2.851529357867407365e-05,5.232534998910696622e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.249101617780086659e-03,4.000000000000000000e+00,8.324191456002077993e-02,2.851529357867407365e-05,5.232534998910696622e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.433614337640155306e-03,1.000000000000000000e+00,8.490252903876140123e-02,2.966435982377663239e-05,5.212782119336357489e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.433614337640155306e-03,2.000000000000000000e+00,8.490252903876140123e-02,2.966435982377663239e-05,5.212782119336357489e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.433614337640155306e-03,3.000000000000000000e+00,8.490252903876140123e-02,2.966435982377663239e-05,5.212782119336357489e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.433614337640155306e-03,4.000000000000000000e+00,8.490252903876140123e-02,2.966435982377663239e-05,5.212782119336357489e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.621807949461094397e-03,1.000000000000000000e+00,8.659627154514984437e-02,3.085972940543756977e-05,5.193029239762017468e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.621807949461094397e-03,2.000000000000000000e+00,8.659627154514984437e-02,3.085972940543756977e-05,5.193029239762017468e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.621807949461094397e-03,3.000000000000000000e+00,8.659627154514984437e-02,3.085972940543756977e-05,5.193029239762017468e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.621807949461094397e-03,4.000000000000000000e+00,8.659627154514984437e-02,3.085972940543756977e-05,5.193029239762017468e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.813755884308467126e-03,1.000000000000000000e+00,8.832380295877620413e-02,3.210326818559968478e-05,5.173276360187677447e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.813755884308467126e-03,2.000000000000000000e+00,8.832380295877620413e-02,3.210326818559968478e-05,5.173276360187677447e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.813755884308467126e-03,3.000000000000000000e+00,8.832380295877620413e-02,3.210326818559968478e-05,5.173276360187677447e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.813755884308467126e-03,4.000000000000000000e+00,8.832380295877620413e-02,3.210326818559968478e-05,5.173276360187677447e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000953303814313550e-02,1.000000000000000000e+00,9.008579734328822641e-02,3.339691721389298197e-05,5.153523480613336538e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000953303814313550e-02,2.000000000000000000e+00,9.008579734328822641e-02,3.339691721389298197e-05,5.153523480613336538e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000953303814313550e-02,3.000000000000000000e+00,9.008579734328822641e-02,3.339691721389298197e-05,5.153523480613336538e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000953303814313550e-02,4.000000000000000000e+00,9.008579734328822641e-02,3.339691721389298197e-05,5.153523480613336538e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.020921580104484569e-02,1.000000000000000000e+00,9.188294220940361468e-02,3.474269575743458297e-05,5.133770601038996517e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.020921580104484569e-02,2.000000000000000000e+00,9.188294220940361468e-02,3.474269575743458297e-05,5.133770601038996517e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.020921580104484569e-02,3.000000000000000000e+00,9.188294220940361468e-02,3.474269575743458297e-05,5.133770601038996517e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.020921580104484569e-02,4.000000000000000000e+00,9.188294220940361468e-02,3.474269575743458297e-05,5.133770601038996517e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.041288208701883315e-02,1.000000000000000000e+00,9.371593878316950010e-02,3.614270445271922842e-05,5.114017721464656496e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.041288208701883315e-02,2.000000000000000000e+00,9.371593878316950010e-02,3.614270445271922842e-05,5.114017721464656496e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.041288208701883315e-02,3.000000000000000000e+00,9.371593878316950010e-02,3.614270445271922842e-05,5.114017721464656496e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.041288208701883315e-02,4.000000000000000000e+00,9.371593878316950010e-02,3.614270445271922842e-05,5.114017721464656496e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.062061136439692785e-02,1.000000000000000000e+00,9.558550227957235412e-02,3.759912858451906016e-05,5.094264841890316475e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.062061136439692785e-02,2.000000000000000000e+00,9.558550227957235412e-02,3.759912858451906016e-05,5.094264841890316475e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.062061136439692785e-02,3.000000000000000000e+00,9.558550227957235412e-02,3.759912858451906016e-05,5.094264841890316475e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.062061136439692785e-02,4.000000000000000000e+00,9.558550227957235412e-02,3.759912858451906016e-05,5.094264841890316475e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.083248468684530445e-02,1.000000000000000000e+00,9.749236218160774181e-02,3.911424149691266911e-05,5.074511962315976454e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.083248468684530445e-02,2.000000000000000000e+00,9.749236218160774181e-02,3.911424149691266911e-05,5.074511962315976454e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.083248468684530445e-02,3.000000000000000000e+00,9.749236218160774181e-02,3.911424149691266911e-05,5.074511962315976454e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.083248468684530445e-02,4.000000000000000000e+00,9.749236218160774181e-02,3.911424149691266911e-05,5.074511962315976454e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.104858472499064062e-02,1.000000000000000000e+00,9.943726252491576212e-02,4.069040814176549996e-05,5.054759082741636433e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.104858472499064062e-02,2.000000000000000000e+00,9.943726252491576212e-02,4.069040814176549996e-05,5.054759082741636433e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.104858472499064062e-02,3.000000000000000000e+00,9.943726252491576212e-02,4.069040814176549996e-05,5.054759082741636433e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.104858472499064062e-02,4.000000000000000000e+00,9.943726252491576212e-02,4.069040814176549996e-05,5.054759082741636433e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.126899579867736596e-02,1.000000000000000000e+00,1.014209621880962919e-01,4.233008877020270552e-05,5.035006203167296412e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.126899579867736596e-02,2.000000000000000000e+00,1.014209621880962919e-01,4.233008877020270552e-05,5.035006203167296412e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.126899579867736596e-02,3.000000000000000000e+00,1.014209621880962919e-01,4.233008877020270552e-05,5.035006203167296412e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.126899579867736596e-02,4.000000000000000000e+00,1.014209621880962919e-01,4.233008877020270552e-05,5.035006203167296412e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.149380390986825054e-02,1.000000000000000000e+00,1.034442351888142514e-01,4.403584277283422750e-05,5.015253323592956392e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.149380390986825054e-02,2.000000000000000000e+00,1.034442351888142514e-01,4.403584277283422750e-05,5.015253323592956392e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.149380390986825054e-02,3.000000000000000000e+00,1.034442351888142514e-01,4.403584277283422750e-05,5.015253323592956392e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.149380390986825054e-02,4.000000000000000000e+00,1.034442351888142514e-01,4.403584277283422750e-05,5.015253323592956392e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.172309677620148385e-02,1.000000000000000000e+00,1.055078709858133512e-01,4.581033267472853443e-05,4.995500444018616371e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.172309677620148385e-02,2.000000000000000000e+00,1.055078709858133512e-01,4.581033267472853443e-05,4.995500444018616371e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.172309677620148385e-02,3.000000000000000000e+00,1.055078709858133512e-01,4.581033267472853443e-05,4.995500444018616371e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.172309677620148385e-02,4.000000000000000000e+00,1.055078709858133512e-01,4.581033267472853443e-05,4.995500444018616371e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.195696386521709342e-02,1.000000000000000000e+00,1.076126747869538408e-01,4.765632829136910476e-05,4.975747564444276350e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.195696386521709342e-02,2.000000000000000000e+00,1.076126747869538408e-01,4.765632829136910476e-05,4.975747564444276350e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.195696386521709342e-02,3.000000000000000000e+00,1.076126747869538408e-01,4.765632829136910476e-05,4.975747564444276350e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.195696386521709342e-02,4.000000000000000000e+00,1.076126747869538408e-01,4.765632829136910476e-05,4.975747564444276350e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.219549642926619909e-02,1.000000000000000000e+00,1.097594678633957987e-01,4.957671105208154121e-05,4.955994684869936329e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.219549642926619909e-02,2.000000000000000000e+00,1.097594678633957987e-01,4.957671105208154121e-05,4.955994684869936329e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.219549642926619909e-02,3.000000000000000000e+00,1.097594678633957987e-01,4.957671105208154121e-05,4.955994684869936329e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.219549642926619909e-02,4.000000000000000000e+00,1.097594678633957987e-01,4.957671105208154121e-05,4.955994684869936329e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.243878754111667033e-02,1.000000000000000000e+00,1.119490878700500347e-01,5.157447849767977021e-05,4.936241805295596308e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.243878754111667033e-02,2.000000000000000000e+00,1.119490878700500347e-01,5.157447849767977021e-05,4.936241805295596308e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.243878754111667033e-02,3.000000000000000000e+00,1.119490878700500347e-01,5.157447849767977021e-05,4.936241805295596308e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
