m,q,time_ratio_q2_over_m,stage_energy_ratio_m2q,L3_or_Gamma_ratio_m,relative_core_ratio_m_minus_half,finite_budget_window
5.000000000000000000e+00,5.924973219670796355e-03,7.021061530763224540e-06,1.481243304917699011e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.026401055004918829e-03,7.263501935152880053e-06,1.506600263751229629e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.129565202960061965e-03,7.514313915467765441e-06,1.532391300740015561e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.234495386950014185e-03,7.773786545980200725e-06,1.558623846737503538e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.341221839214723072e-03,8.042218882826751954e-06,1.585305459803680872e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.449775309530786892e-03,8.319920308686591496e-06,1.612443827382696593e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.560187074070968419e-03,8.607210889361562313e-06,1.640046768517742226e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.672488944415428530e-03,8.904421742669223073e-06,1.668122236103857237e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.786713276717224429e-03,9.211895420073969439e-06,1.696678319179306116e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,6.902892981024643347e-03,9.529986301495858581e-06,1.725723245256160776e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.021061530763225353e-03,9.859061003752649197e-06,1.755265382690806286e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.141252972379995810e-03,1.019949880310522471e-05,1.785313243094998892e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.263501935152872138e-03,1.055169207239390437e-05,1.815875483788217948e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.387843641167991804e-03,1.091604673326926604e-05,1.846960910291997882e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.514313915467765725e-03,1.129298272403850075e-05,1.878578478866941293e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.642949196372768317e-03,1.168293448366702852e-05,1.910737299093192010e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.773786545980202432e-03,1.208635145249256034e-05,1.943446636495050617e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,7.906863660842176206e-03,1.250369859022930664e-05,1.976715915210544017e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.042218882826759896e-03,1.293545691185905842e-05,2.010554720706689835e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.179891210164914883e-03,1.338212404202664673e-05,2.044972802541228651e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.319920308686593394e-03,1.384421478857912427e-05,2.079980077171648400e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.462346523249191302e-03,1.432226173590953622e-05,2.115586630812297808e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.607210889361555442e-03,1.481681585878882727e-05,2.151802722340388774e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.754555145007107686e-03,1.532844715739408581e-05,2.188638786251776991e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.904421742669234308e-03,1.585774531426412316e-05,2.226105435667308508e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.056853861562618249e-03,1.640532037394034165e-05,2.264213465390654545e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.211895420073969859e-03,1.697180344607595670e-05,2.302973855018492499e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.369591088415618607e-03,1.755784743282347353e-05,2.342397772103904652e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.529986301495868908e-03,1.816412778133978065e-05,2.382496575373967140e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.693127272009533987e-03,1.879134326227499898e-05,2.423281818002383514e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,9.859061003752651528e-03,1.944021677514324618e-05,2.464765250938162899e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.002783530516514719e-02,2.011149618150331552e-05,2.506958826291286746e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.019949880310522250e-02,2.080595516690897449e-05,2.549874700776305625e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.037410095685966163e-02,2.152439413262330996e-05,2.593525239214915512e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.055169207239391171e-02,2.226764111812410337e-05,2.637923018098478067e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.073232331684611206e-02,2.303655275546374678e-05,2.683080829211528240e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.091604673326926865e-02,2.383201525658373458e-05,2.729011683317317249e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.110291525562574592e-02,2.465494543472138779e-05,2.775728813906436221e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.129298272403851493e-02,2.550629176108647119e-05,2.823245681009628472e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.148630390030342188e-02,2.638703545802512007e-05,2.871575975075855713e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.168293448366702902e-02,2.729819162993124139e-05,2.920733620916757256e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.188293112687456750e-02,2.824081043320889858e-05,2.970732781718641857e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.208635145249255770e-02,2.921597828663379038e-05,3.021587863123139650e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.229325406951093866e-02,3.022481912350945293e-05,3.073313517377734838e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.250369859022932260e-02,3.126849568706054999e-05,3.125924647557330460e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.271774564743233596e-02,3.234821087055682462e-05,3.179436411858084233e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.293545691185906017e-02,3.346520910371246640e-05,3.233864227964765026e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.315689510997137754e-02,3.462077778695774808e-05,3.289223777492844558e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.338212404202663436e-02,3.581624877523745449e-05,3.345531010506658798e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.361120860045960702e-02,3.705299991304511465e-05,3.402802150114901947e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.384421478857913133e-02,3.833245662246262457e-05,3.461053697144783059e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.408120973958486809e-02,3.965609354603594954e-05,3.520302434896216970e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.432226173590952882e-02,4.102543624637964507e-05,3.580565433977382361e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.456744022889227066e-02,4.244206296446977685e-05,3.641860057223067493e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.481681585878884613e-02,4.390760643865132876e-05,3.704203964697211360e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
5.000000000000000000e+00,1.507046047512429314e-02,4.542375578645670901e-05,3.767615118781073025e-01,5.000000000000000000e+00,4.472135954999579277e-01,1.000000000000000000e+00
