s,rho,L,cyc0,cyc1,cyc2,cyc3,cov1,cov2,cov3,krms,kmax,dq10,dq25,dq50,dq75,dq90
1.919999999999999929e+00,8.105990991588274408e-01,2.418413258862327098e+01,-1.879505004530045674e-03,1.655819268498801122e+00,1.803553085868069700e-02,1.768962889102886571e+00,5.320590688326144457e-01,3.015445687509816786e-01,1.663963624164037647e-01,2.160862002147792005e+00,9.610886519141553563e+00,6.196245481942609379e-01,9.469050780246964782e-01,1.296095308400945667e+00,1.709354751526791505e+00,2.069533054347870493e+00
1.935000000000000053e+00,4.370382169179336529e-01,2.428384241706653768e+01,-9.437518542025599743e-04,9.304281484274001812e-01,1.807490477378489308e-02,1.100360272149535801e+00,5.286371644710459172e-01,3.070517859380892389e-01,1.643110495908645108e-01,2.156995693139530434e+00,9.210053808465639591e+00,6.154676435556931668e-01,9.485606911597159741e-01,1.299482984076076431e+00,1.700867860375529617e+00,2.069086005724563027e+00
1.949999999999999956e+00,3.329264542207497346e-01,2.437521093267067229e+01,7.866799471085400130e-04,7.873026487657691641e-01,1.762469575110004252e-02,7.898005256461756440e-01,5.218598293827252377e-01,3.135446864002725542e-01,1.645954842170023191e-01,2.150082329380947677e+00,8.339723775548334217e+00,6.188950931005143818e-01,9.487303400985559465e-01,1.307098237261500095e+00,1.705977924091635289e+00,2.065903327836762671e+00
1.965000000000000080e+00,3.083760433895658126e-01,2.446132506117862704e+01,3.281074292224404106e-03,7.740666424082089936e-01,1.728764986514616520e-02,7.338309615103038031e-01,5.168171437930975110e-01,3.178046082811831208e-01,1.653782479257189242e-01,2.147095850015868557e+00,7.717706319541278503e+00,6.189333592743729850e-01,9.523468822866536510e-01,1.310197039185832413e+00,1.707337442451848597e+00,2.061447701670230170e+00
1.979999999999999982e+00,3.172249537722340862e-01,2.455121759638271328e+01,6.635389979664763592e-03,8.397678384288107534e-01,1.715053417619032822e-02,7.377120424311872648e-01,5.131650181813074418e-01,3.207640410219105287e-01,1.660709407967818352e-01,2.146345456582987588e+00,7.558757196855906635e+00,6.216954422689836557e-01,9.515729547829046009e-01,1.307283837861373144e+00,1.710081035609865019e+00,2.060966158193777709e+00
1.995000000000000107e+00,4.193422480342228198e-01,2.465422349115730682e+01,1.109819128684313809e-02,1.258019031969561441e+00,1.709647462072719226e-02,7.859879618344358665e-01,5.102147300540450514e-01,3.234021875329476936e-01,1.663830824130080877e-01,2.146550521779783338e+00,7.815137893133144331e+00,6.221738011537762958e-01,9.542520781836335564e-01,1.305788893612454871e+00,1.703142761494252699e+00,2.055267015253547935e+00
2.010000000000000231e+00,7.629466085992392399e-01,2.478741043183677917e+01,1.624178760533236468e-02,1.952755045345544449e+00,1.779031164376241453e-02,1.843874499629710728e+00,5.079551395226945543e-01,3.275944489626616551e-01,1.644504115146438183e-01,2.151242451264374633e+00,9.146367585490786212e+00,6.321791940319947400e-01,9.551382293050255656e-01,1.306417077086967193e+00,1.710376697152730774e+00,2.056357038861260644e+00
2.024999999999999911e+00,4.056119873723077474e-01,2.488482481396900425e+01,2.064048021260152591e-02,1.097573486801019849e+00,1.750814335759916587e-02,8.076291393786541040e-01,5.021542348047209892e-01,3.341325643603293427e-01,1.637132008349497236e-01,2.151062893109684016e+00,8.265017888326022799e+00,6.213948538186505610e-01,9.579089347880473948e-01,1.308227030446737604e+00,1.704739356102920933e+00,2.056846974518583782e+00
2.040000000000000036e+00,3.382036845858483742e-01,2.494726002223207217e+01,2.307573174311215378e-02,7.311437512010688922e-01,1.646270617444869216e-02,8.116676074980846423e-01,4.993993655506560048e-01,3.370883103900875200e-01,1.635123240592560590e-01,2.158542383053972280e+00,8.126224405537268325e+00,6.211321276091962273e-01,9.603340329911977946e-01,1.309867380881813537e+00,1.706367597205950437e+00,2.054885877932877580e+00
2.055000000000000160e+00,3.242178364604414442e-01,2.504707522852136847e+01,2.377526106954374469e-02,7.616775197375357243e-01,1.590975933744912668e-02,7.920271968619477798e-01,4.966183712513563275e-01,3.393232989053469040e-01,1.640583298432967407e-01,2.159289492221766249e+00,7.786931764423738578e+00,6.195817720351876057e-01,9.628066363957999974e-01,1.311509668184286603e+00,1.705102640741391617e+00,2.048571246545839220e+00
2.069999999999999840e+00,3.244617911268609101e-01,2.514824135889328716e+01,2.340698821576069413e-02,8.260242720208050837e-01,1.524964660875978428e-02,7.823934833940995315e-01,4.944480104860919933e-01,3.409961890045395960e-01,1.645558005093685772e-01,2.158360137428763981e+00,7.567315231098622696e+00,6.263253263542866156e-01,9.631675499055973866e-01,1.315696385738296614e+00,1.707063464405924380e+00,2.050429928091482612e+00
2.084999999999999964e+00,3.232780437729654288e-01,2.525145012638313347e+01,2.250467016406537332e-02,8.533738262139501929e-01,1.438531477999481847e-02,7.801384619011497712e-01,4.927271069820154947e-01,3.425155748042040815e-01,1.647573182137803960e-01,2.156188252201178379e+00,7.591957747714484839e+00,6.244036520981521843e-01,9.622641807531435720e-01,1.313306262479090325e+00,1.705954685345806299e+00,2.050629380449836336e+00
2.100000000000000089e+00,2.789894963574480746e-01,2.535680836126649496e+01,2.145573126057762417e-02,7.308411475640803623e-01,1.359883157601680936e-02,7.701184109768718367e-01,4.912116007286336239e-01,3.440408117245157826e-01,1.647475875468506212e-01,2.147070072889777137e+00,7.377882908922755334e+00,6.188007727506071864e-01,9.627150102931884001e-01,1.313475741694317467e+00,1.708385102592541838e+00,2.050267132638007972e+00
2.115000000000000213e+00,4.170136229176891751e-01,2.544834467993808857e+01,2.076095821742509825e-02,1.503785166603761603e+00,1.293911960547308032e-02,8.652924861056366934e-01,4.888924861183006065e-01,3.458673507986595452e-01,1.652401630830395152e-01,2.120366694488413195e+00,6.639487398449481326e+00,6.258648666874513378e-01,9.676671999146410075e-01,1.309898865028680692e+00,1.710278103636505120e+00,2.047528677574797396e+00
2.129999999999999893e+00,6.037986180478519538e-01,2.558258607681498731e+01,2.053102150896917583e-02,2.175442986726144223e+00,9.046643829530420094e-03,7.367147950931220990e-01,4.914656678662008282e-01,3.449624998277507903e-01,1.635718323060484092e-01,2.107138017403134445e+00,7.165596393522545959e+00,6.294721661664054446e-01,9.598389265485809396e-01,1.313139818675711279e+00,1.711249468928398576e+00,2.045950579206159414e+00
2.145000000000000018e+00,4.128950528734730563e-01,2.568170591782231682e+01,1.916917105759561452e-02,1.157235659124563831e+00,6.611314564782793529e-03,7.006057973892114710e-01,4.953072080470645733e-01,3.422404732768193347e-01,1.624523186761164806e-01,2.109319451761292985e+00,7.393750542191326325e+00,6.300177875205641431e-01,9.623495959412947665e-01,1.311886218131679716e+00,1.712252950050123346e+00,2.048363638339574244e+00
2.160000000000000142e+00,1.783005247897959666e-01,2.582264354187265099e+01,1.846912828518688585e-02,2.147231203091724439e+00,6.355419019130537604e-03,8.223602805704132157e-01,4.934696034210492854e-01,3.437067668639751106e-01,1.628236297149756873e-01,2.102109541866572506e+00,7.580017681169159971e+00,6.250205061070560619e-01,9.684998477467424705e-01,1.315017928924103963e+00,1.715238749516923455e+00,2.041973620795240585e+00
2.175000000000000266e+00,3.380314648453491833e-01,2.602445188907827855e+01,1.935731030119507839e-02,1.034038049016389182e+00,3.259051146630477513e-03,5.869345513642179046e-01,4.897185475753190742e-01,3.471896057465545526e-01,1.630918466781265952e-01,2.104500556984492565e+00,7.788592392188619762e+00,6.238859685601817473e-01,9.659902845825489859e-01,1.317461163393346624e+00,1.711610704048651233e+00,2.035607649602723335e+00
2.189999999999999947e+00,3.745474323979366416e-01,2.619287759822551109e+01,1.869894433685883803e-02,1.105411447667723035e+00,2.385163808120793413e-03,6.075775605586388739e-01,4.851138662009812919e-01,3.501682239691205067e-01,1.647179098298985345e-01,2.098861156333152511e+00,7.090882457895641977e+00,6.277046313456383642e-01,9.652974029605740913e-01,1.317605272664431171e+00,1.709060702633133921e+00,2.027016410301230476e+00
2.205000000000000071e+00,4.741222626809312723e-01,2.633648219091656983e+01,1.802899101279981098e-02,1.315688629140064014e+00,2.025059365233454218e-03,7.636106136696326763e-01,4.818618347238296518e-01,3.525117488074009930e-01,1.656264164687693830e-01,2.098041438848398776e+00,7.681002022727551726e+00,6.313596226632544051e-01,9.641799949556834060e-01,1.315661317183555834e+00,1.708616869383280834e+00,2.028198388976286015e+00
2.220000000000000195e+00,6.939624374026933662e-01,2.645599781267901207e+01,1.775728883832020447e-02,1.604232379969308564e+00,1.912141243038567801e-03,1.418802079228270507e+00,4.814555787328853032e-01,3.534902301120188550e-01,1.650541911550956198e-01,2.099865324465693739e+00,8.578057880226955589e+00,6.363047917828036359e-01,9.593407820067570979e-01,1.316205282950597688e+00,1.706035297213260193e+00,2.030033239376614063e+00
2.234999999999999876e+00,6.321927100048461146e-01,2.657230100272316164e+01,1.703302227749289507e-02,1.660109795416762957e+00,1.344576121036789636e-03,1.088368600591416158e+00,4.783494367608853159e-01,3.563818992154977328e-01,1.652686640236174231e-01,2.097311171358825721e+00,8.563454242363709668e+00,6.407547472827183066e-01,9.573607460417814519e-01,1.315707497622087940e+00,1.709354725997095814e+00,2.026074056435949622e+00
2.250000000000000000e+00,6.485567907508608121e-01,2.678304552896857160e+01,1.747684073052029399e-02,1.545860774427271433e+00,-1.346509544449672920e-03,1.544523673316992696e+00,4.751630927292490592e-01,3.595654403338629512e-01,1.652714669368876843e-01,2.097448376459551955e+00,8.897601051829980179e+00,6.442347112448537638e-01,9.633345180015394638e-01,1.320820837247838053e+00,1.705383859802588109e+00,2.024837981738190962e+00
2.265000000000000124e+00,5.639718294065898530e-01,2.705576133758758317e+01,1.793082135939861460e-02,1.515112427779237825e+00,-6.383196728921905309e-03,1.383725620946323120e+00,4.696110341310721914e-01,3.639793666136920125e-01,1.664095992552358794e-01,2.091608352153006223e+00,8.645889916679958986e+00,6.429724072960387726e-01,9.654050511641184551e-01,1.319252714611556021e+00,1.707079538026171628e+00,2.022479063077254224e+00
2.280000000000000249e+00,5.261529696374560583e-01,2.732824313933646820e+01,1.840688190668944221e-02,1.460142799896937627e+00,-1.291420396614766791e-02,1.215024036441885169e+00,4.666288859187847082e-01,3.662865813624726630e-01,1.670845327187427398e-01,2.086281203472360346e+00,8.399193456015202841e+00,6.501072221222488068e-01,9.720474299005881225e-01,1.320824002909096517e+00,1.705006928875553385e+00,2.024899661518913874e+00
2.294999999999999929e+00,5.429807416418145349e-01,2.761134327704387204e+01,1.919086500952766824e-02,1.603655616975443676e+00,-1.965714493637938168e-02,1.190383238726416160e+00,4.653480426846779983e-01,3.669480632704992251e-01,1.677038940448228876e-01,2.083853362699273237e+00,8.202661254776350219e+00,6.428601651399621364e-01,9.718421122983011973e-01,1.317639395794786727e+00,1.707666149591071436e+00,2.022249772485683827e+00
2.310000000000000053e+00,6.538078708169512421e-01,2.792043531854568883e+01,1.999249468491068674e-02,1.859822954990807409e+00,-3.288816299414583366e-02,1.126725945723019873e+00,4.673093725041065349e-01,3.637916542932819186e-01,1.688989732026112967e-01,2.083587956304788769e+00,8.827251994283972891e+00,6.360905884593932580e-01,9.745202611051736463e-01,1.320419700160126997e+00,1.704881763022701335e+00,2.015984148264288844e+00
2.325000000000000178e+00,5.939139582012119556e-01,2.822368307620328665e+01,2.063612204713788714e-02,1.660116252477106702e+00,-3.976731405357665505e-02,1.475234145810813802e+00,4.711448126328625641e-01,3.595926321503285505e-01,1.692625552168090797e-01,2.074478520090589306e+00,8.866659373250675102e+00,6.372163911752226628e-01,9.740225545602397839e-01,1.315875633682090040e+00,1.704308267436751345e+00,2.012015737810945559e+00
2.339999999999999858e+00,4.518561631879724483e-01,2.856987299908159628e+01,2.307929735879575561e-02,1.269335399552050214e+00,-2.670421629708402342e-02,1.123434162359090216e+00,4.706979882140715499e-01,3.597287061610819348e-01,1.695733056248464043e-01,2.049692262747848659e+00,8.155945091339374287e+00,6.360168694682025725e-01,9.620656005348320328e-01,1.316792792506139786e+00,1.704874669212890437e+00,2.009649923271066729e+00
2.354999999999999982e+00,5.838639170098419706e-01,2.902983512266079913e+01,2.440555668347484455e-02,1.482519984031258176e+00,-1.350223322881883084e-02,1.843465428559397878e+00,4.650190764636409346e-01,3.631481409708495200e-01,1.718327825655096008e-01,2.014910593707415654e+00,8.485710215862466654e+00,6.435365598223560246e-01,9.671786015744272547e-01,1.316536254208988233e+00,1.705309033789257356e+00,2.013420521562294230e+00
2.370000000000000107e+00,6.846249263047016198e-01,2.963184723173093715e+01,2.313670440915860035e-02,1.379890935594303647e+00,-2.446549310276063816e-02,2.377790052628723227e+00,4.600351547913099637e-01,3.645437052840384551e-01,1.754211399246514702e-01,1.979521827506096177e+00,9.001803174805020902e+00,6.273155288859159073e-01,9.640974765977731176e-01,1.313329733008310463e+00,1.702238990219836046e+00,2.018559666337431668e+00
2.385000000000000231e+00,8.367083512902022679e-01,3.010354131052612914e+01,3.872719835818302231e-02,1.629878837617933840e+00,-3.746919197248228806e-02,1.246661437842026432e+00,4.615640347149496669e-01,3.612083033425909639e-01,1.772276619424593969e-01,1.955994082988025795e+00,9.421195051670395060e+00,6.331335004533477084e-01,9.715511337076834231e-01,1.316216032803414482e+00,1.694424404765750847e+00,2.013931698552120952e+00
2.399999999999999911e+00,6.365467385558190028e-01,3.016640808122393835e+01,2.611167337122301604e-02,9.091707781408784328e-01,-2.389478719869538720e-02,1.447627761408061042e+00,4.661881491703422364e-01,3.511849063412089689e-01,1.826269444884488780e-01,1.967438740984549739e+00,9.008608117130505022e+00,6.355686649780161179e-01,9.703620751693262658e-01,1.314096858705592785e+00,1.692983530363641131e+00,2.007151613732083728e+00
2.415000000000000036e+00,3.440188082889472088e-01,3.033180474972354190e+01,3.733425546295427583e-02,8.895838237896712686e-01,-2.033541712441629679e-01,5.982870412444332153e-01,4.657032695144108225e-01,3.521588974807351446e-01,1.821378330048537553e-01,1.953567815507984085e+00,9.790206649805172745e+00,6.319882854902296732e-01,9.679456180849459468e-01,1.306836453456976299e+00,1.699241492786097263e+00,2.005519970889909853e+00
2.430000000000000160e+00,8.053466256275461088e-01,3.058837031370663695e+01,5.038973224532365680e-02,1.990285771141643512e+00,-1.514397161616358803e-02,9.440750160343099884e-01,4.623960574001872437e-01,3.516227712284829554e-01,1.859811713713296066e-01,1.912942486636691974e+00,7.584438273443140588e+00,6.441673904805930162e-01,9.737583284638183789e-01,1.318837631394757626e+00,1.697381998299631878e+00,2.009433694768791412e+00
2.444999999999999840e+00,7.075950610496331006e-01,3.094341543470693523e+01,3.906640027087524003e-02,1.876896161712417355e+00,-7.439436031299696828e-02,5.198055061407741428e-01,4.711356266132336046e-01,3.407187336484981954e-01,1.881456397382681445e-01,1.876586553996571149e+00,6.221326017086225235e+00,6.328751425696581556e-01,9.640110295229635806e-01,1.316655106650098883e+00,1.699925006088931490e+00,2.012447561357773029e+00
2.459999999999999964e+00,4.678700674622729982e-01,3.081478867372499053e+01,1.350321919238888294e-02,6.622859058658575604e-01,-3.986167559148873218e-02,1.119741219325925741e+00,4.806123035523482967e-01,3.315962578845287889e-01,1.877914385631225258e-01,1.923319601872707452e+00,1.103992518197964223e+01,6.281495825945195843e-01,9.614552380653653696e-01,1.312528775239154566e+00,1.689685810720378045e+00,2.015675095426127772e+00
2.475000000000000089e+00,4.371411111703447649e-01,3.069035285704015692e+01,3.021978552467542017e-02,6.247627829743552796e-01,-1.268748599902271845e-01,8.195879484561173767e-01,4.811839971292335982e-01,3.302422229350115424e-01,1.885737799357546929e-01,1.924093724840640895e+00,1.055926622106251500e+01,6.309735647312401108e-01,9.623169171626168028e-01,1.314513673311691111e+00,1.690951961067389098e+00,2.015541848965458183e+00
2.490000000000000213e+00,4.220464474168124092e-01,3.073796774174201119e+01,3.974319197269027271e-02,5.336161729276820420e-01,-1.757974871277025730e-01,7.363909116294985457e-01,4.809176094657433009e-01,3.297681797784420832e-01,1.893142107558147824e-01,1.921574230773457570e+00,1.048071111617524664e+01,6.235244270028899027e-01,9.673578585085447212e-01,1.317912877434446628e+00,1.690766306470620872e+00,2.013682298307152063e+00
2.504999999999999893e+00,4.075757398758369510e-01,3.080768676095144087e+01,4.969531073456225079e-02,4.987816413314846709e-01,-2.037265856187264468e-01,7.165992664223161945e-01,4.805383764461740315e-01,3.287031958379669772e-01,1.907584277158590191e-01,1.922292520408632077e+00,1.077737127751886170e+01,6.304758264048029304e-01,9.736297545403698184e-01,1.315121382493804614e+00,1.686408373459722609e+00,2.010399179088852684e+00
2.520000000000000018e+00,6.878478035438326810e-01,3.083474423138296672e+01,7.168423776880984699e-02,5.440702313465960449e-01,-6.191018055615780252e-02,-8.613426142640542293e-01,4.789535879672531804e-01,3.287517265341660111e-01,1.922946854985810583e-01,1.921595310506558629e+00,1.189702300510431598e+01,6.293007273598792972e-01,9.673440680101629274e-01,1.315117938426667354e+00,1.689206402210966518e+00,2.012416155575649235e+00
2.535000000000000142e+00,8.459405497606832247e-01,3.082374480983279241e+01,7.315146814757735039e-02,1.476076910103281570e+00,-3.268410285451960051e-02,4.521334200527238334e-01,4.749133160572015511e-01,3.388442413036182876e-01,1.862424426391802723e-01,1.895486515982139908e+00,1.102649790474923108e+01,6.266624112953970149e-01,9.706946459227681068e-01,1.314187992856359122e+00,1.697922343340013906e+00,2.001468635030720034e+00
2.550000000000000266e+00,4.261437647334039847e-01,3.074561732906038003e+01,2.974448657273331964e-02,5.484265142208964994e-01,-6.757815705836307807e-02,5.244269464459641039e-01,4.803940425204197839e-01,3.335699013077461084e-01,1.860360561718342465e-01,1.869542589207305205e+00,8.583904316745471164e+00,6.222728403644465223e-01,9.714558146566755203e-01,1.312260745755639224e+00,1.688361152236431684e+00,2.004135698445598024e+00
2.564999999999999947e+00,5.303822912950433288e-01,3.083019452329047994e+01,2.699807756503845232e-02,8.401192094662627285e-01,-3.391704921147908891e-02,8.549598009930302611e-01,4.815468095627896128e-01,3.300560446444963936e-01,1.883971457927136051e-01,1.848817897846209535e+00,6.937448781435503697e+00,6.103979769040571712e-01,9.738171099077624904e-01,1.312795541757084017e+00,1.688405028418880516e+00,2.001755054180893278e+00
2.580000000000000071e+00,6.541045812794171743e-01,3.097361529022837345e+01,2.874217278111077314e-02,8.776985185053859384e-01,-4.296024865143001359e-02,1.377514613305670821e+00,4.830607377178427475e-01,3.256673843864682505e-01,1.912718778956886689e-01,1.835050924571167252e+00,5.924779994947897421e+00,6.007095595254483555e-01,9.681482076576621854e-01,1.312992098907461269e+00,1.683251766986978648e+00,1.997927551287432602e+00
2.595000000000000195e+00,5.588028724974178907e-01,3.126287268396496088e+01,2.130587522510040549e-02,5.758654117889054902e-01,-2.776826568551640437e-02,1.537828115845146559e+00,4.837105612702750079e-01,3.202361751860539618e-01,1.960532635436711135e-01,1.829805688689531307e+00,6.047319982732913601e+00,6.159975992323061256e-01,9.685511231967172119e-01,1.324193543375646875e+00,1.684112770618052979e+00,1.991605779924757069e+00
2.609999999999999876e+00,3.300854688083705302e-01,3.145611368817087339e+01,4.402881271008017572e-02,6.409338382798545064e-01,-1.232437436622136305e-02,4.206346603998405431e-01,4.840110092850881118e-01,3.159715056605553740e-01,2.000174850543561811e-01,1.833202670493010666e+00,6.921247172950482529e+00,6.187451152314582536e-01,9.658636033959481226e-01,1.323717490338380598e+00,1.678354189976561495e+00,1.987337978630728808e+00
2.625000000000000000e+00,3.678967061716164055e-01,3.144357847670243800e+01,6.353180788122353428e-02,5.972385250168430471e-01,-1.425979454832340503e-02,5.823375125697739518e-01,4.818853656332816593e-01,3.146131494849238042e-01,2.035014848817942590e-01,1.842399655751268295e+00,8.422484729712978790e+00,6.102760640509998780e-01,9.683393049822314191e-01,1.322118007017768271e+00,1.680056582015145628e+00,1.989143911756292793e+00
2.640000000000000124e+00,4.975980707818150606e-01,3.148644904448847726e+01,8.613794020732207235e-02,8.379473734994347112e-01,-3.756683056798618137e-02,1.145276115179563847e+00,4.789868883085123263e-01,3.125543797607245322e-01,2.084587319307632247e-01,1.839590982487213422e+00,8.644456277258704802e+00,5.945843226938094528e-01,9.678013393176390089e-01,1.325696243824029175e+00,1.681092676157094346e+00,1.980971377047900717e+00
2.655000000000000249e+00,4.053897137295353614e-01,3.105051544397321805e+01,6.915465556661468116e-02,9.398101342037150641e-01,-1.151948952694738237e-02,4.686887102073141187e-01,4.878879248169835092e-01,2.979714645164006082e-01,2.141406106666156606e-01,1.827025906280567602e+00,5.878102028315157490e+00,6.141139192315642203e-01,9.731756599394010276e-01,1.326663994358776133e+00,1.684904673968576239e+00,1.968476470424977531e+00
2.669999999999999929e+00,3.682690777786591374e-01,3.089341169964631817e+01,5.142504204248760091e-02,6.461494856953085009e-01,-2.856206868666194987e-03,1.012799226405925568e+00,4.931747374198891531e-01,2.920064329129127834e-01,2.148188296671982300e-01,1.833861428534730997e+00,6.390096528740486725e+00,6.214167644476289443e-01,9.751094344794720703e-01,1.324885947077021342e+00,1.674181956344078737e+00,1.981123523686568966e+00
2.685000000000000053e+00,4.283499272690597381e-01,3.110528312580551358e+01,5.842570002866072365e-02,7.568298809204863087e-01,-9.600021500358430285e-03,1.058763871340205442e+00,4.917156163367536470e-01,2.890536537476112722e-01,2.192307299156351086e-01,1.828170159230871228e+00,6.723284837991776008e+00,6.135796792883282391e-01,9.767228786077206681e-01,1.325058628582389986e+00,1.679710662504386498e+00,1.970989950945814195e+00
2.700000000000000178e+00,5.961530399433708771e-01,3.132118370969495658e+01,7.513739309409822598e-02,1.112822012691928375e+00,-1.117426393218253974e-02,9.635059881896737011e-01,4.900596379642313538e-01,2.876506241530689678e-01,2.222897378826997061e-01,1.828776223294598102e+00,7.789102759778219642e+00,6.059909180141015428e-01,9.713367132725259090e-01,1.325691527236898981e+00,1.679055308043963635e+00,1.967511703753787922e+00
2.714999999999999858e+00,7.329718746823783437e-01,3.151473223634894438e+01,7.258854061711682293e-02,5.307237597122094197e-01,7.798250573649834726e-04,2.016150631696787876e+00,4.943827796352393000e-01,2.824222175619676145e-01,2.231950028027931965e-01,1.816900266991160029e+00,7.399381455451044864e+00,6.097230614622475287e-01,9.763147821194774201e-01,1.327012708119043705e+00,1.675182523246705912e+00,1.971716659188476051e+00
2.729999999999999982e+00,3.329433382726920132e-01,3.149644040479565987e+01,8.291314333879372389e-02,5.095570576430009657e-01,2.393657349277437257e-02,5.606944829693257804e-01,4.954983045203453784e-01,2.781444574586782181e-01,2.263572380209765145e-01,1.807491732489697522e+00,6.605983358464524891e+00,6.254189977545029366e-01,9.791152179963884539e-01,1.327274353898207249e+00,1.677902826690086391e+00,1.966007330467407055e+00
2.745000000000000107e+00,3.364557970026136324e-01,3.149828111995683244e+01,8.366172914868087729e-02,5.427316079425684725e-01,2.825146620248564916e-02,5.523075173878529975e-01,4.961104355536167243e-01,2.757423087074611923e-01,2.281472557389223887e-01,1.806850707719452220e+00,6.519541077262596573e+00,6.273483903559473607e-01,9.750348942147695208e-01,1.327482887728968386e+00,1.672372644879335013e+00,1.967172498415738824e+00
2.760000000000000231e+00,3.945146121027309216e-01,3.159996839469431862e+01,8.347012484836481561e-02,5.886334172641044526e-01,3.418799863581845067e-02,6.788127708082737355e-01,4.951845506521420082e-01,2.749459144986171055e-01,2.298695348492407753e-01,1.806020762366839838e+00,6.661779721260421283e+00,6.244032213528470932e-01,9.738939072244920947e-01,1.331223124689552062e+00,1.676483306709034338e+00,1.966110764793895349e+00
2.774999999999999911e+00,5.283748766961008370e-01,3.172500729519283880e+01,8.042990585354720112e-02,6.544131588201144156e-01,4.035696675937298916e-02,1.033102467460081275e+00,4.947944444996811297e-01,2.742844063173550118e-01,2.309211491829635809e-01,1.804923953249237156e+00,7.125116463381350407e+00,6.168180887486995889e-01,9.737394293955715652e-01,1.330860315262726301e+00,1.679152913929252477e+00,1.967436035208710132e+00
2.790000000000000036e+00,5.675865566444042720e-01,3.189435280657131599e+01,7.809274412837539925e-02,5.822293125873145847e-01,2.730979946424259841e-02,1.267652527766730319e+00,4.958651233938674019e-01,2.725913608768620877e-01,2.315435157292703994e-01,1.803983183670897494e+00,7.355212956319419959e+00,6.231540113246433199e-01,9.753639053393194924e-01,1.330308242819831399e+00,1.672395797897257452e+00,1.965462208930174981e+00
2.805000000000000160e+00,4.889042779666087912e-01,3.204485877736824051e+01,7.553208857687024325e-02,5.261851016520932012e-01,3.851298965882996028e-02,9.586152340928856264e-01,4.977318842842305968e-01,2.723726110428278946e-01,2.298955046729413976e-01,1.800380952360953968e+00,7.375013098819001023e+00,6.203062146561840740e-01,9.751174369751984816e-01,1.329134862162801856e+00,1.667047487341156042e+00,1.965446948496580859e+00
2.819999999999999840e+00,5.433630925742024553e-01,3.220358735549948648e+01,6.955425390329120217e-02,4.984981406262857795e-01,5.206250985539315201e-02,1.157566126937708662e+00,4.987343452028731861e-01,2.723056997317940264e-01,2.289599550653331483e-01,1.797373850514016880e+00,7.555546138298276482e+00,6.190157167379504166e-01,9.727598787753138909e-01,1.329559883694596767e+00,1.666457851483695407e+00,1.966556522113543037e+00
2.834999999999999964e+00,5.233435762035328898e-01,3.234246817726657497e+01,6.445628469360008272e-02,4.873505719886663257e-01,4.453499846852555788e-02,1.110809210039316319e+00,5.004069513917224210e-01,2.723055509875003666e-01,2.272874976207774067e-01,1.796295181251266637e+00,7.682078093404227204e+00,6.231137166923792492e-01,9.746736211300843777e-01,1.332120393083438659e+00,1.665657806971172050e+00,1.965672952538730200e+00
2.850000000000000089e+00,4.963635965583227394e-01,3.244638707044038028e+01,6.391728090859744027e-02,5.481294331559319888e-01,-3.380609006330887595e-02,8.795016051881932029e-01,5.020186348082681382e-01,2.736505395720605915e-01,2.243308256196711037e-01,1.795878411331481850e+00,7.735456130326617163e+00,6.146881281672438302e-01,9.726477774032384893e-01,1.333454881841643402e+00,1.661855274990511999e+00,1.969992560143552174e+00
2.865000000000000213e+00,5.578944359760015237e-01,3.253745823510669055e+01,7.065315412330834544e-02,5.153960442059828395e-01,-1.573444889335313956e-02,1.002461918641013527e+00,5.020003368814570655e-01,2.759738829802488858e-01,2.220257801382937712e-01,1.802138912600802279e+00,7.930705678021890748e+00,6.141562960306402585e-01,9.757011455129769306e-01,1.330157775566659595e+00,1.661655489284436182e+00,1.971967816936869511e+00
2.879999999999999893e+00,5.427207011267440873e-01,3.261579892043229023e+01,1.021104844136904582e-01,5.173129382515531116e-01,-6.364670435005342734e-05,7.783275316820024159e-01,5.025231981513099688e-01,2.781843256240228435e-01,2.192924762246670489e-01,1.803915436911470938e+00,8.052890744127202183e+00,6.128600931653790385e-01,9.685444678614459901e-01,1.330218914534185615e+00,1.657115451062352918e+00,1.970036149294232652e+00
2.895000000000000018e+00,6.789080793560099414e-01,3.265660492548713023e+01,1.988036436492511549e-01,5.285553002497429542e-01,6.810231484338119014e-03,8.835681572136244721e-01,5.042557690497881939e-01,2.802262233768615940e-01,2.155180075733497125e-01,1.796887858099792457e+00,8.101450451940733544e+00,6.149103385244083508e-01,9.671409653814168061e-01,1.322925145929053414e+00,1.650065546137849726e+00,1.965108781656911274e+00
2.910000000000000142e+00,4.345520571617111361e-01,3.282357661297607621e+01,2.943827221939325778e-01,5.017455332101078413e-01,1.156995767459516149e-02,9.585761851377291309e-01,5.037443870206201879e-01,2.781099310445505624e-01,2.181456819348297216e-01,1.796720299321149517e+00,8.316657099899584793e+00,6.093797237575701020e-01,9.593892713162897046e-01,1.319126868579878709e+00,1.651499853024443798e+00,1.966523052181616826e+00
2.925000000000000266e+00,5.534558070518325046e-01,3.308680232095309037e+01,8.972871219512922047e-02,4.902467087445881444e-01,1.281780070277409034e-01,6.724346124937750080e-01,4.984711497015236192e-01,2.769626767479118623e-01,2.245661735505642687e-01,1.799799606944403108e+00,8.884223055328630991e+00,6.078512372395565855e-01,9.631982844342072969e-01,1.325748320197500441e+00,1.650044396051936202e+00,1.966961004557025383e+00
