t,cyc0,cyc1,cyc2,cyc3,total0,total1,total2,total3,rg2,rg2dot,length,b0,b1,b2,b3,a0_over_Rg,a1_over_Rg,a2_over_Rg,a3_over_Rg
2.325000000000000122e-01,3.674948782619331250e-02,4.446124971138742943e-02,6.826841012948740850e-02,6.443266110950057746e-02,9.243479891608058496e-02,-1.213066905742915952e-01,8.045313163681409863e-02,6.535537779848442363e-02,9.715211048214730249e-01,-1.019390979354426463e-01,1.040706007825185964e+01,3.132991286765703098e-02,3.277811637875431561e-02,3.129843641532240733e-02,3.161128910752628030e-02,1.795781419930579936e-01,1.836816943011280734e-01,1.794879102823188077e-01,1.803827417053671112e-01
2.350000000000000144e-01,3.668350529339276661e-02,4.450541574132760303e-02,6.827876845735161848e-02,6.443091379872843694e-02,9.275518022824291720e-02,-1.206643041029909352e-01,8.045585738576259416e-02,6.596577584440459219e-02,9.712667434745181350e-01,-1.015502129904142931e-01,1.040828437730657718e+01,3.142264963076737277e-02,3.288804716998648681e-02,3.139213174157219621e-02,3.170609223913345431e-02,1.798672696442203400e-01,1.840135416075459607e-01,1.797799042740727271e-01,1.806766793469081755e-01
2.375000000000000167e-01,3.661781937702559414e-02,4.454954756644769615e-02,6.828901004521822915e-02,6.442814259931431420e-02,9.307347082094165336e-02,-1.200235709097927095e-01,8.045844328103934906e-02,6.657077567202704382e-02,9.710133525938535737e-01,-1.011627232491888462e-01,1.040951782019297234e+01,3.151533980901118082e-02,3.299795837118585373e-02,3.148580801547153779e-02,3.180083157280876038e-02,1.801558612175338248e-01,1.843448180898226429e-01,1.800714329251162371e-01,1.809700212252341178e-01
2.399999999999999911e-01,3.655242899938576651e-02,4.459364484213344110e-02,6.829913466686476919e-02,6.442435691137200771e-02,9.338968493882433830e-02,-1.193844744616673614e-01,8.046088922440723656e-02,6.717041701067180681e-02,9.707609287038347912e-01,-1.007766188359953546e-01,1.041076035350096873e+01,3.160798342961386453e-02,3.310784975978224576e-02,3.157946525063620030e-02,3.189550725947019882e-02,1.804439187660711874e-01,1.846755255595882439e-01,1.803624979878298562e-01,1.812627700159387123e-01
2.424999999999999933e-01,3.648733307795151010e-02,4.463770721665131364e-02,6.830914210515123819e-02,6.441956612895090306e-02,9.370383672783655360e-02,-1.187469984173531584e-01,8.046319512693089759e-02,6.776473936656682295e-02,9.705094683533872502e-01,-1.003918899697329586e-01,1.041201192423121569e+01,3.170058052022996925e-02,3.321772111322697507e-02,3.167310346078522354e-02,3.199011945095461829e-02,1.807314443280150229e-01,1.850056658112385066e-01,1.806531012013194437e-01,1.815549283765031663e-01
2.449999999999999956e-01,3.642253052557079679e-02,4.468173433116170989e-02,6.831903215186158063e-02,6.441377963875333235e-02,9.401594023565443270e-02,-1.181111266253717929e-01,8.046536090880432313e-02,6.835378202249570156e-02,9.702589681157723911e-01,-1.000085269629152201e-01,1.041327247979181614e+01,3.179313110893621647e-02,3.332757220899157380e-02,3.176672265974024578e-02,3.208466829999191694e-02,1.810184399268085220e-01,1.853352406221353554e-01,1.809432442915581696e-01,1.818464989464446957e-01
2.474999999999999978e-01,3.635802025064371890e-02,4.472572581973205397e-02,6.832880460754858776e-02,6.440700681888124335e-02,9.432600941212354595e-02,-1.174768431220733489e-01,8.046738649918255826e-02,6.893758403749127017e-02,9.700094245883544852e-01,-9.962652022062926105e-02,1.041454196799510612e+01,3.188563522422463437e-02,3.343740282456663521e-02,3.186032286142478909e-02,3.217915396017964613e-02,1.813049075713039637e-01,1.856642517528048486e-01,1.812329289715263470e-01,1.821374843474636573e-01
2.500000000000000000e-01,3.629380115730279632e-02,4.476968130934965567e-02,6.833845928138083947e-02,6.439925703761292808e-02,9.463405810970557108e-02,-1.168441321297092189e-01,8.046927183601554345e-02,6.951618424657698969e-02,9.697608343923708185e-01,-9.924586023951002811e-02,1.041582033705444132e+01,3.197809289499579238e-02,3.354721273746076593e-02,3.195390407986355846e-02,3.227357658595796097e-02,1.815908492559096810e-01,1.859927009471325221e-01,1.815221569413492664e-01,1.824278871835890714e-01
2.525000000000000022e-01,3.622987214559030694e-02,4.481360041993429771e-02,6.834799599099290746e-02,6.439053965220799258e-02,9.494010008393000133e-02,-1.162129780545330116e-01,8.047101686588566116e-02,7.008962126055214015e-02,9.695131941727026526e-01,-9.886653760672906022e-02,1.041710753558098368e+01,3.207050415055210518e-02,3.365700172519960065e-02,3.204746632918175492e-02,3.236793633258495950e-02,1.818762669607349169e-01,1.863205899325561521e-01,1.818109298884334757e-01,1.827177100413225064e-01
2.550000000000000044e-01,3.616623211163318141e-02,4.485748276435067711e-02,6.835741456233801472e-02,6.438086400774142848e-02,9.524414899385383326e-02,-1.155833654849294789e-01,8.047262154384814126e-02,7.065793346582237289e-02,9.692665005976518477e-01,-9.848854299899675868e-02,1.041840351258055186e+01,3.216286902059126845e-02,3.376676956532494861e-02,3.214100962360437463e-02,3.246223335611234107e-02,1.821611626517327387e-01,1.866479204202557418e-01,1.820992494876011170e-01,1.830069554897803263e-01
2.575000000000000067e-01,3.610287994781545551e-02,4.490132794842053438e-02,6.836671482954309598e-02,6.437023943596474618e-02,9.554621840252584819e-02,-1.149552791895685627e-01,8.047408583327420040e-02,7.122115902427214595e-02,9.690207503587181526e-01,-9.811186718157964559e-02,1.041970821745045228e+01,3.225518753519974330e-02,3.387651603539400258e-02,3.223453397745552895e-02,3.255646781336147405e-02,1.824455382808411463e-01,1.869746941053410383e-01,1.823871174012220708e-01,1.832956260808345783e-01
2.600000000000000089e-01,3.603981454294802322e-02,4.494513557093512274e-02,6.837589663476693891e-02,6.435867525419594615e-02,9.584632177745742998e-02,-1.143287041155878203e-01,8.047540970569759533e-02,7.177933587318076347e-02,9.687759401703772699e-01,-9.773650100733002888e-02,1.042102159997636157e+01,3.234745972484637938e-02,3.398624091297866578e-02,3.232803940515774355e-02,3.265063986189976203e-02,1.827293957861227669e-01,1.873009126670368563e-01,1.826745352793451849e-01,1.835837243492523529e-01
2.625000000000000111e-01,3.597703478243576697e-02,4.498890522366690015e-02,6.838495982806021278e-02,6.434618076423523347e-02,9.614447249109840665e-02,-1.137036253867996088e-01,8.047659314066327174e-02,7.233250172517781407e-02,9.685320667698651409e-01,-9.736243541573000315e-02,1.042234361032919665e+01,3.243968562037607278e-02,3.409594397566494822e-02,3.242152592123128535e-02,3.274474966001739151e-02,1.830127370919020502e-01,1.876265777688654324e-01,1.829615047598267819e-01,1.838712528128335078e-01
2.650000000000000133e-01,3.591453954844250201e-02,4.503263649138170704e-02,6.839390426722868899e-02,6.433276525130857126e-02,9.644068382131888717e-02,-1.130800283019237629e-01,8.047763612557981561e-02,7.288069406824009000e-02,9.682891269169611181e-01,-9.698966143194812095e-02,1.042367419906205406e+01,3.253186525300356957e-02,3.420562500105246012e-02,3.251499354029348948e-02,3.283879736670441973e-02,1.832955641089014376e-01,1.879516910588268364e-01,1.832480274684582799e-01,1.841582139725471690e-01
2.675000000000000155e-01,3.585232772005304130e-02,4.507632895185068045e-02,6.840272981769818239e-02,6.431843798303685245e-02,9.673496895189502565e-02,-1.124578983328455989e-01,8.047853865557361153e-02,7.342395016572682287e-02,9.680471173937761353e-01,-9.661817016590892870e-02,1.042501331710711376e+01,3.262399865430731100e-02,3.431528376675400255e-02,3.260844227705805148e-02,3.293278314162819548e-02,1.835778787343752827e-01,1.882762541695767178e-01,1.835341050190915091e-01,1.844446103126665126e-01
2.700000000000000178e-01,3.579039817343299817e-02,4.511998217586204313e-02,6.841143635238247644e-02,6.430320820843112017e-02,9.702734097300091953e-02,-1.118372211228978869e-01,8.047930073334634560e-02,7.396230705645315262e-02,9.678060350045407656e-01,-9.624795281137503433e-02,1.042636091577259627e+01,3.271608585622338278e-02,3.442492005039525516e-02,3.270187214633438894e-02,3.302670714511111300e-02,1.838596828522424675e-01,1.886002687186020266e-01,1.838197390137628895e-01,1.847304443009025465e-01
2.725000000000000200e-01,3.572874978198601476e-02,4.516359572723304544e-02,6.842002375155321892e-02,6.428708515691317071e-02,9.731781288170331112e-02,-1.112179824851681070e-01,8.047992236903524221e-02,7.449580155480081678e-02,9.675658765753979429e-01,-9.587900064504205344e-02,1.042771694673974991e+01,3.280812689103955460e-02,3.453453362961453332e-02,3.279528316302694063e-02,3.312056953810871285e-02,1.841409783332170758e-01,1.889237363083941523e-01,1.841049310428155006e-01,1.850157183885360046e-01
2.750000000000000222e-01,3.566738141650839522e-02,4.520716916282197656e-02,6.842849190271239890e-02,6.427007803736164981e-02,9.760639758246254793e-02,-1.106001684008266900e-01,8.048040358007524375e-02,7.502447025086499133e-02,9.673266389541955723e-01,-9.551130502564482427e-02,1.042908136205982572e+01,3.290012179138938203e-02,3.464412428206262856e-02,3.288867534213450738e-02,3.321437048218810889e-02,1.844217670349376226e-01,1.892466585266200096e-01,1.843896826850199844e-01,1.853004350105483811e-01
2.775000000000000244e-01,3.560629194534169206e-02,4.525070203254006468e-02,6.843684070046691936e-02,6.425219603718154704e-02,9.789310788763640192e-02,-1.099837650174821518e-01,8.048074439106449318e-02,7.554834951063599258e-02,9.670883190102829152e-01,-9.514485739307618206e-02,1.043045411415109669e+01,3.299207059024641953e-02,3.475369178540275994e-02,3.298204869874958589e-02,3.330811013950672750e-02,1.847020508020945917e-01,1.895690369462909863e-01,1.846739955076935613e-01,1.855845965857513546e-01
2.800000000000000266e-01,3.554548023452227395e-02,4.529419387936352293e-02,6.844507004640563996e-02,6.423344832139941951e-02,9.817795651798751078e-02,-1.093687586475555057e-01,8.048094483363196772e-02,7.606747547621570127e-02,9.668509136343098609e-01,-9.477964926751737684e-02,1.043183515579590015e+01,3.308397332091849580e-02,3.486323591731062266e-02,3.307540324805770954e-02,3.340178867279138680e-02,1.849818314665562791e-01,1.898908731259294491e-01,1.849578710668176029e-01,1.858682055169147973e-01
2.825000000000000289e-01,3.548494514792892990e-02,4.533764423934574100e-02,6.845317984897809904e-02,6.421384403178126421e-02,9.846095610319552383e-02,-1.087551357666788898e-01,8.048100494630756885e-02,7.658188406606673826e-02,9.666144197380253100e-01,-9.441567224857971841e-02,1.043322444013768724e+01,3.317583001704206558e-02,3.497275645547446438e-02,3.316873900533677533e-02,3.349540624531767430e-02,1.852611108474934709e-01,1.902121686097335840e-01,1.852413109071538444e-01,1.861512641908937282e-01
2.850000000000000311e-01,3.542468554742789211e-02,4.538105264162962255e-02,6.846117002337626101e-02,6.419339228597439884e-02,9.874211918237213448e-02,-1.081428830121152346e-01,8.048092477439471037e-02,7.709161097529441953e-02,9.663788342540818865e-01,-9.405291801445744837e-02,1.043462192067808481e+01,3.326764071257665156e-02,3.508225317759530726e-02,3.326205598595638468e-02,3.358896302088966446e-02,1.855398907515019291e-01,1.905329249277395998e-01,1.855243165623585710e-01,1.864337749787539356e-01
2.875000000000000333e-01,3.536470029301540252e-02,4.542441860846004736e-02,6.846904049141755433e-02,6.417210217667186634e-02,9.902145820457887437e-02,-1.075319871812001754e-01,8.048070436984533504e-02,7.759669167596018602e-02,9.661441541358378737e-01,-9.369137832109201980e-02,1.043602755127400528e+01,3.335940544179936268e-02,3.519172586138723247e-02,3.335535420537721202e-02,3.368245916381992083e-02,1.858181729727241549e-01,1.908531435959824329e-01,1.858068895550963051e-01,1.867157402358962104e-01
2.899999999999999800e-01,3.530498824295794785e-02,4.546774165519640309e-02,6.847679118143037980e-02,6.414998277080009859e-02,9.929898552934868228e-02,-1.069224352298041025e-01,8.048034379113701287e-02,7.809716141742505113e-02,9.659103763571671442e-01,-9.333104500134695169e-02,1.043744128613476363e+01,3.345112423929948176e-02,3.530117428457774792e-02,3.344863367915031083e-02,3.377589483890983124e-02,1.860959592929689321e-01,1.911728261166539544e-01,1.860890313971506616e-01,1.869971623021793039e-01
2.924999999999999822e-01,3.524554825393032970e-02,4.551102129032549848e-02,6.848442202814183921e-02,6.412704310872825719e-02,9.957471342720977669e-02,-1.063142142708155546e-01,8.047984310315288436e-02,7.859305522672369038e-02,9.656774979122644265e-01,-9.297190996419328612e-02,1.043886307981919792e+01,3.354279713997312257e-02,3.541059822490822545e-02,3.354189442291651002e-02,3.386927021143022742e-02,1.863732514818298991e-01,1.914919739782596775e-01,1.863707435895352871e-01,1.872780435020421630e-01
2.949999999999999845e-01,3.518637918115098684e-02,4.555425701547469869e-02,6.849193297256701840e-02,6.410329220349975099e-02,9.984865408021230404e-02,-1.057073115726440832e-01,8.047920237706310265e-02,7.908440790896639760e-02,9.654455158154592320e-01,-9.261396519390581450e-02,1.044029288723284310e+01,3.363442417901799097e-02,3.551999746013444897e-02,3.363513645240572003e-02,3.396258544710229615e-02,1.866500512968024550e-01,1.918105886557729678e-01,1.866520276226020514e-01,1.875583861446240841e-01
2.974999999999999867e-01,3.512747987851536080e-02,4.559744832542506066e-02,6.849932396190067108e-02,6.407873904008479227e-02,1.001208195824573738e-01,-1.051017145577437945e-01,8.047842169020910652e-02,7.957125404776956012e-02,9.652144271010255627e-01,-9.225720274926933751e-02,1.044173066362509772e+01,3.372600539192818769e-02,3.562937176802723205e-02,3.372835978343632218e-02,3.405584071207882341e-02,1.869263604833994452e-01,1.921286716107879489e-01,1.869328849761489053e-01,1.878381925238845895e-01
2.999999999999999889e-01,3.506884919872678419e-02,4.564059470812523167e-02,6.850659494941070682e-02,6.405339257465489378e-02,1.003912219406282308e-01,-1.044974108011557101e-01,8.047750112598986427e-02,8.005362800571295956e-02,9.649842288229997234e-01,-9.190161476279511132e-02,1.044317636458642085e+01,3.381754081448908045e-02,3.573872092637310482e-02,3.382156443191450951e-02,3.414903617292569526e-02,1.872021807752649591e-01,1.924462242916699095e-01,1.872133171195256018e-01,1.881174649187214443e-01
3.024999999999999911e-01,3.501048599342503065e-02,4.568369564470499411e-02,6.851374589433344153e-02,6.402726173387704445e-02,1.006598730745232734e-01,-1.038943880290694455e-01,8.047644077374999094e-02,8.053156392482377357e-02,9.647549180549941372e-01,-9.154719343994713321e-02,1.044462994604555028e+01,3.390903048277229409e-02,3.584804471297510509e-02,3.391475041383365530e-02,3.424217199660370414e-02,1.874775138942875452e-01,1.927632481337045456e-01,1.874933255117385567e-01,1.883962055930880342e-01
3.049999999999999933e-01,3.495238911331279008e-02,4.572675060948984405e-02,6.852077676177108223e-02,6.400035541422925689e-02,1.009267848175915278e-01,-1.032926341174037616e-01,8.047524072867046074e-02,8.100509572708575190e-02,9.645264918900174900e-01,-9.119393105837839131e-02,1.044609136426673324e+01,3.400047443313071460e-02,3.595734290565362479e-02,3.400791774527366779e-02,3.433524835045064644e-02,1.877523615507113997e-01,1.930797445592447037e-01,1.877729116015542099e-01,1.886744167961091623e-01
3.074999999999999956e-01,3.489455740827968749e-02,4.576975907001539640e-02,6.852768752259075224e-02,6.397268248133539115e-02,1.011919689174688997e-01,-1.026921370904045755e-01,8.047390109166098482e-02,8.147425711497298384e-02,9.642989474402956507e-01,-9.084181996717648200e-02,1.044756057584699249e+01,3.409187270219357635e-02,3.606661528224736069e-02,3.410106644240036566e-02,3.442826540216367692e-02,1.880267254432463064e-01,1.933957149778556817e-01,1.880520768276010557e-01,1.889521007621960680e-01
3.099999999999999978e-01,3.483698972752412998e-02,4.581272048704228966e-02,6.853447815332522342e-02,6.394425176931999022e-02,1.014554370365168268e-01,-1.020928851192624692e-01,8.047242196925442903e-02,8.193908157200789633e-02,9.640722818370918157e-01,-9.049085258611877514e-02,1.044903753771339261e+01,3.418322532686165344e-02,3.617586162061431354e-02,3.419419652146482580e-02,3.452122331978197539e-02,1.883006072591767999e-01,1.937111607864590301e-01,1.883308226184705336e-01,1.892292597111603081e-01
3.125000000000000000e-01,3.477968491967303732e-02,4.585563431457168743e-02,6.854114863607609076e-02,6.391507208018236408e-02,1.017172007523611810e-01,-1.014948665207457273e-01,8.047080347350353546e-02,8.239960236334227528e-02,9.638464922305335358e-01,-9.014102140493671089e-02,1.045052220712034163e+01,3.427453234430246493e-02,3.628508169863290528e-02,3.428730799880278651e-02,3.461412227166967004e-02,1.885740086744691624e-01,1.940260833694739673e-01,1.886091503928164215e-01,1.895058958483261391e-01
3.150000000000000022e-01,3.472264183289922035e-02,4.589849999986092555e-02,6.854769895841777982e-02,6.388515218318974176e-02,1.019772715584330580e-01,-1.008980697558521933e-01,8.046904572187900395e-02,8.285585253636040814e-02,9.636215757894369682e-01,-8.979231898258943634e-02,1.045201454164691413e+01,3.436579379194559108e-02,3.639427529420312390e-02,3.438040089083398837e-02,3.470696242649902452e-02,1.888469313538780059e-01,1.943404840989576832e-01,1.888870615594532287e-01,1.897820113646424833e-01
3.175000000000000044e-01,3.466585931503669837e-02,4.594131698343980469e-02,6.855412911330413528e-02,6.385450081428882541e-02,1.022356608645108161e-01,-1.003024834284778483e-01,8.046714883717011324e-02,8.330786492130437537e-02,9.633975297011341254e-01,-8.944473794654607401e-02,1.045351449919416353e+01,3.445700970747802433e-02,3.650344218524779333e-02,3.447347521406157050e-02,3.479974395323392339e-02,1.891193769510510492e-01,1.946543643347437846e-01,1.891645575174534244e-01,1.900576084367935070e-01
3.200000000000000067e-01,3.460933621369384483e-02,4.598408469912721591e-02,6.856043909897603650e-02,6.382312667553574626e-02,1.024923799972615179e-01,-9.970809628410133574e-02,8.046511294738692421e-02,8.375567213191977001e-02,9.631743511713046768e-01,-8.909827099207701107e-02,1.045502203798249852e+01,3.454818012883959649e-02,3.661258214971389174e-02,3.456653098507143917e-02,3.489246702111359344e-02,1.893913471086327294e-01,1.949677254245789082e-01,1.894416396562429439e-01,1.903326892273078386e-01
3.225000000000000089e-01,3.455307137636429160e-02,4.602680257404836994e-02,6.856662891887110867e-02,6.379103843454410339e-02,1.027474402007846760e-01,-9.911489720848440377e-02,8.046293818566417622e-02,8.419930656612199804e-02,9.629520374238055291e-01,-8.875291088155387587e-02,1.045653711654904860e+01,3.463930509421846160e-02,3.672169496557394636e-02,3.465956822053165715e-02,3.498513179963658876e-02,1.896628434583668976e-01,1.952805687042579730e-01,1.897183093556962796e-01,1.906072558846673981e-01
3.250000000000000111e-01,3.449706365053586965e-02,4.606947002865233176e-02,6.857269858153475228e-02,6.375824472395050235e-02,1.030008526371552907e-01,-9.852287522638931982e-02,8.046062469016708463e-02,8.463880040668209093e-02,9.627305857005048484e-01,-8.840865044375789683e-02,1.045805969374506006e+01,3.473038464204666192e-02,3.683078041082751136e-02,3.475258693719181918e-02,3.507773845854506023e-02,1.899338676211978771e-01,1.955928954977578238e-01,1.899945679862296843e-01,1.908813105434147006e-01
3.275000000000000133e-01,3.444131188379735697e-02,4.611208647673027683e-02,6.857864810053321269e-02,6.372475414089724677e-02,1.032526283869677902e-01,-9.793201950031117653e-02,8.045817260399922011e-02,8.507418562193048983e-02,9.625099932611160813e-01,-8.806548257319654627e-02,1.045958972873330772e+01,3.482141881099572178e-02,3.693983826350271532e-02,3.484558715188243450e-02,3.517028716780924713e-02,1.902044212073706608e-01,1.959047071173690147e-01,1.902704169088938191e-01,1.911548553242594928e-01
3.300000000000000155e-01,3.438581492394320732e-02,4.615465132543438570e-02,6.858447749436759333e-02,6.369057524653250202e-02,1.035027784498802200e-01,-9.734231932922492170e-02,8.045558207511155357e-02,8.550549396648096656e-02,9.622902573830348638e-01,-8.772340022942864968e-02,1.046112718098552641e+01,3.491240763997233154e-02,3.704886830165789180e-02,3.493856888151432305e-02,3.526277809761225318e-02,1.904745058165299987e-01,1.962160048638265930e-01,1.905458574754648471e-01,1.914278923341841687e-01
3.325000000000000178e-01,3.433057161907616256e-02,4.619716397529691210e-02,6.859018678639001998e-02,6.365571656552664048e-02,1.037513137451579609e-01,-9.675376414734833397e-02,8.045285325621365224e-02,8.593275698196957413e-02,9.620713753611782604e-01,-8.738239643639758580e-02,1.046267201027986538e+01,3.500335116811408021e-02,3.715787030338325164e-02,3.503153214307800495e-02,3.535521141833504466e-02,1.907441230378177088e-01,1.965267900264386913e-01,1.908208910285345006e-01,1.917004236665482975e-01
3.350000000000000200e-01,3.427558081770793602e-02,4.623962382025022938e-02,6.859577600472105408e-02,6.362018658560508744e-02,1.039982451122178769e-01,-9.616634352291850152e-02,8.044998630468661038e-02,8.635600599781255438e-02,9.618533445078227828e-01,-8.704246428177213335e-02,1.046422417669835703e+01,3.509424943478524350e-02,3.726684404680267321e-02,3.512447695364308980e-02,3.544758730054169832e-02,1.910132744499698498e-01,1.968370638832142305e-01,1.910955189015993427e-01,1.919724514011922067e-01
3.375000000000000222e-01,3.422084136885767541e-02,4.628203024764727946e-02,6.860124518216841050e-02,6.358399375709733459e-02,1.042435833111719640e-01,-9.558004715698355247e-02,8.044698138249688213e-02,8.677527213197908096e-02,9.616361621524468495e-01,-8.670359691629563048e-02,1.046578364062440336e+01,3.518510247957262055e-02,3.737578931007552036e-02,3.521740333035766612e-02,3.553990591496491991e-02,1.912819616214119500e-01,1.971468277009888748e-01,1.913697424191485585e-01,1.922439776045397064e-01
3.400000000000000244e-01,3.416635212214869100e-02,4.632438263828279196e-02,6.860659435614763213e-02,6.354714649250189917e-02,1.044873390233708871e-01,-9.499486488220758307e-02,8.044383865611273721e-02,8.719058629178084996e-02,9.614198256415743549e-01,-8.636578755314242017e-02,1.046735036274029440e+01,3.527591034228145378e-02,3.748470587139856453e-02,3.531031129044772537e-02,3.563216743249176394e-02,1.915501861103534598e-01,1.974560827355494597e-01,1.916435628967508298e-01,1.925150043296996183e-01
3.425000000000000266e-01,3.411211192790313679e-02,4.636668036641506535e-02,6.861182356860377751e-02,6.350965316606603517e-02,1.047295228519467269e-01,-9.441078666168981059e-02,8.044055829642170197e-02,8.760197917467538176e-02,9.612043323386185723e-01,-8.602902946728220590e-02,1.046892430402471597e+01,3.536667306293137664e-02,3.759359350900795538e-02,3.540320085121652360e-02,3.572437202414959628e-02,1.918179494648810934e-01,1.977648302317572271e-01,1.919169816411403495e-01,1.927855336165665845e-01
3.450000000000000289e-01,3.405811963723454072e-02,4.640892279978835189e-02,6.861693286593452401e-02,6.347152211338133454e-02,1.049701453223552405e-01,-9.382780258779618854e-02,8.043714047864945760e-02,8.800948126908482438e-02,9.609896796237287209e-01,-8.569331599485169315e-02,1.047050542575033028e+01,3.545739068175243758e-02,3.770245200118126777e-02,3.549607203004401246e-02,3.581651986109232744e-02,1.920852532230512000e-01,1.980730714236695056e-01,1.921899999503014766e-01,1.930555674919210707e-01
3.475000000000000311e-01,3.400437410213871803e-02,4.645110929965612367e-02,6.862192229891506123e-02,6.343276163099423326e-02,1.052092168829177610e-01,-9.324590288100581548e-02,8.043358538228065346e-02,8.841312285522860692e-02,9.607758648936375323e-01,-8.535864053253379435e-02,1.047209368948129793e+01,3.554806323918117267e-02,3.781128112623961812e-02,3.558892484438622855e-02,3.590861111458682614e-02,1.923520989129809122e-01,1.983808075346601696e-01,1.924626191135525299e-01,1.933251079695280650e-01
3.500000000000000333e-01,3.395087417558256826e-02,4.649323922080477595e-02,6.862679192262394201e-02,6.339337997603014530e-02,1.054467479053611961e-01,-9.266507788876794660e-02,8.042989319098113599e-02,8.881293400596838861e-02,9.605628855615119255e-01,-8.502499653694370330e-02,1.047368905707089581e+01,3.563869077585671286e-02,3.792008066254985016e-02,3.568175931177471755e-02,3.600064595599958978e-02,1.926184880529381305e-01,1.986880397775383778e-01,1.927348404116287495e-01,1.935941570502352771e-01
3.524999999999999800e-01,3.389761871159103351e-02,4.653531191157843361e-02,6.863154179637043217e-02,6.335338536583316749e-02,1.056827486853587628e-01,-9.208531808437360466e-02,8.042606409252110733e-02,8.920894458766703838e-02,9.603507390568022384e-01,-8.469237752402265784e-02,1.047529149065909770e+01,3.572927333261697452e-02,3.802885038852677618e-02,3.577457544981591658e-02,3.609262455678362291e-02,1.928844221514310620e-01,1.989947693546664509e-01,1.930066651167638148e-01,1.938627167220703384e-01
3.549999999999999822e-01,3.384460656533228029e-02,4.657732671390416024e-02,6.863617198362313709e-02,6.331278597761906546e-02,1.059172294430678340e-01,-9.150661406583794621e-02,8.042209827870058780e-02,8.960118426105920242e-02,9.601394228250956786e-01,-8.436077706843818358e-02,1.047690095267020816e+01,3.581981095049487779e-02,3.813759008263550160e-02,3.586737327619059224e-02,3.618454708846555873e-02,1.931499027072960117e-01,1.993009974580761401e-01,1.932780944927710298e-01,1.941307889603370029e-01
3.574999999999999845e-01,3.379183659320087602e-02,4.661928296331791649e-02,6.864068255194002988e-02,6.327158994814201243e-02,1.061502003236679675e-01,-9.092895655479572847e-02,8.041799594527562767e-02,8.998968248213352894e-02,9.599289343279699960e-01,-8.403018880299170656e-02,1.047851740581049462e+01,3.591030367071463419e-02,3.824629952339379801e-02,3.596015280865323682e-02,3.627641372263298164e-02,1.934149312097846740e-01,1.996067252695836736e-01,1.935491297951228984e-01,1.943983757277107649e-01
3.599999999999999867e-01,3.373930765289932104e-02,4.666117998899173280e-02,6.864507357289935385e-02,6.322980537337533069e-02,1.063816713978969625e-01,-9.035233639540726780e-02,8.041375729188604549e-02,9.037446850302657819e-02,9.597192710428487095e-01,-8.370060641803249435e-02,1.048014081306584444e+01,3.600075153468807604e-02,3.835497848937456655e-02,3.605291406503149249e-02,3.636822463092195812e-02,1.936795091386503409e-01,1.999119539609035545e-01,1.938197722710301718e-01,1.946654789743332836e-01
3.624999999999999889e-01,3.368701860351765859e-02,4.670301711376111803e-02,6.864934512203264838e-02,6.318744030820497293e-02,1.066116526625857236e-01,-8.977674455327733227e-02,8.040938252198492897e-02,9.075557137292725174e-02,9.595104304628581104e-01,-8.337202366087884120e-02,1.048177113769944135e+01,3.609115458401101345e-02,3.846362675920832891e-02,3.614565706322556138e-02,3.645997998500480342e-02,1.939436379642329733e-01,2.002166846937610267e-01,1.940900231595198977e-01,1.949321006379063637e-01
3.649999999999999911e-01,3.363496830561141931e-02,4.674479365415363380e-02,6.865349727875776076e-02,6.314450276613596535e-02,1.068401540411920148e-01,-8.920217211438391525e-02,8.040487184276862154e-02,9.113301993899075581e-02,9.593024100966861534e-01,-8.304443433524555385e-02,1.048340834324945448e+01,3.618151286045969556e-02,3.857224411158581556e-02,3.623838182120764362e-02,3.655167995657803565e-02,1.942073191475435223e-01,2.005209186200034022e-01,1.943598836915123584e-01,1.951982426437846307e-01
3.674999999999999933e-01,3.358315562127758142e-02,4.678650892041823217e-02,6.865753012631414798e-02,6.310100071901202090e-02,1.070671853843315618e-01,-8.862861028401909647e-02,8.040022546510895707e-02,9.150684284726377793e-02,9.590952074684411244e-01,-8.271783230067790427e-02,1.048505239352675211e+01,3.627182640598725777e-02,3.868083032526060255e-02,3.633108835702133360e-02,3.664332471735054497e-02,1.944705541403471405e-01,2.008246568817100286e-01,1.946293550898973712e-01,1.954639069050678746e-01
3.699999999999999956e-01,3.353157941422910820e-02,4.682816221655535655e-02,6.866144375169880298e-02,6.305694209674717055e-02,1.072927564703091141e-01,-8.805605038573977028e-02,8.039544360348623020e-02,9.187706854361769870e-02,9.588888201175127524e-01,-8.239221147199220219e-02,1.048670325261264047e+01,3.636209526272025233e-02,3.878938517905179684e-02,3.642377668878105795e-02,3.673491443903198483e-02,1.947333443852456991e-01,2.011279006113013690e-01,1.948984385696096167e-01,1.957290953226923369e-01
3.724999999999999978e-01,3.348023854986767467e-02,4.686975284034796546e-02,6.866523824560336053e-02,6.301233478706967650e-02,1.075168770056463413e-01,-8.748448386032907365e-02,8.039052647592338785e-02,9.224372527469117122e-02,9.586832455984364287e-01,-8.206756581872265421e-02,1.048836088485658813e+01,3.645231947295523439e-02,3.889790845184681184e-02,3.651644683467151348e-02,3.682644929332131584e-02,1.949956913157590288e-01,2.014306509316463323e-01,1.951671353377028018e-01,1.959938097855211114e-01
