s,rho,L,cyc0,cyc1,cyc2,cyc3,cov1,cov2,cov3,krms,kmax,dq10,dq25,dq50,dq75,dq90
1.434999999999999964e+01,2.359655424816412272e-01,5.021878161243968464e+01,1.867104829335149985e-01,-1.550418336632774022e-02,-1.487951704313680151e-02,-4.531953050590697973e-02,5.365612203584123607e-01,3.237424172358756569e-01,1.396963624057121489e-01,1.200091531576017667e+00,2.508336742495809180e+00,6.312059335564897955e-01,8.951012788071345261e-01,1.308124482051942428e+00,1.681940014104031267e+00,2.065253933997301505e+00
1.440000000000000036e+01,2.373497381888009239e-01,5.024673663376833588e+01,1.727956917990495500e-01,-1.111707123740296108e-02,2.169271191447331038e-03,-2.243952801450655246e-02,5.369298407904592452e-01,3.209796610684985119e-01,1.420904981410419654e-01,1.201203041961319551e+00,2.479970775312727582e+00,6.248388663248171104e-01,8.977159072000067130e-01,1.304384141250577667e+00,1.682338199635187159e+00,2.065791047266628322e+00
1.445000000000000107e+01,2.185115308519517963e-01,5.030088265865929031e+01,1.485633675835442424e-01,8.693856697391566177e-03,2.889971274589519384e-02,1.596720415442907113e-03,5.357914759094345447e-01,3.198816527737421422e-01,1.443268713168232853e-01,1.202825585347868431e+00,2.505198928192983399e+00,6.210239324537772942e-01,9.021023810865966830e-01,1.301808771638516493e+00,1.679562533453129891e+00,2.054316789723081627e+00
1.450000000000000000e+01,2.166051623060488152e-01,5.039617915343563226e+01,1.355206281408170288e-01,1.240677639736145234e-02,3.348389303122137339e-02,2.037899796550247597e-02,5.345767292038264840e-01,3.188886179728784853e-01,1.465346528232948919e-01,1.202468800403529992e+00,2.560424149262929827e+00,6.307022398275190511e-01,9.043810977678168328e-01,1.300907170323596818e+00,1.683984472430230861e+00,2.052158027102267912e+00
1.455000000000000071e+01,2.305900638089016519e-01,5.044675511840320326e+01,1.311586405364363050e-01,2.177946060416783083e-02,2.093908403218078945e-02,2.564852404634705360e-02,5.342985621388360862e-01,3.168677319589928709e-01,1.488337059021708486e-01,1.202535575585493399e+00,2.684331030292443465e+00,6.285580011724808402e-01,9.073394881289627012e-01,1.295723838622856228e+00,1.683143656434602953e+00,2.045448967129487983e+00
1.459999999999999964e+01,2.285278089687817205e-01,5.040497998021005799e+01,1.230736970325896212e-01,3.376233692660692703e-02,-4.104722269522134530e-03,2.742887613474506367e-02,5.339214577986900467e-01,3.151119202519691020e-01,1.509666219493411843e-01,1.205548179466263470e+00,2.898230474506456655e+00,6.265947785621636124e-01,9.106689284875917334e-01,1.288869977138747513e+00,1.684988052524456492e+00,2.049593546064693239e+00
1.465000000000000036e+01,2.172964092683759285e-01,5.030338669879522939e+01,1.118075607541674649e-01,3.337717922383068303e-02,-2.856085054416171443e-02,4.413169047569058534e-02,5.325150019387038247e-01,3.153282533926279885e-01,1.521567446686681868e-01,1.210783124736078520e+00,3.192178061427915381e+00,6.237747592560520804e-01,9.102297973103159467e-01,1.291118748271064209e+00,1.678329877567144690e+00,2.055266171750265158e+00
1.470000000000000107e+01,2.333072115015716042e-01,5.019976996245885914e+01,1.139453121710162498e-01,4.514439073090686927e-02,-2.375354522250746822e-02,5.490632937584451201e-02,5.296520113338628599e-01,3.176256825097439895e-01,1.527223061563936501e-01,1.217227154382963583e+00,3.474050028271399526e+00,6.321762879280006242e-01,9.098992732493690339e-01,1.297911477444836148e+00,1.677299957475708592e+00,2.057205817129937220e+00
1.475000000000000000e+01,2.058939351968765707e-01,5.020307085560421712e+01,1.251664848298480182e-01,4.711574223839235659e-02,-4.796837314655608142e-02,5.046900377995882508e-02,5.261517326251274884e-01,3.203136545448889150e-01,1.535346128299835966e-01,1.220952029027825292e+00,3.702547750988069097e+00,6.281909158429381801e-01,9.136030773784385994e-01,1.292611434842422469e+00,1.676609603847363239e+00,2.051902323414221740e+00
1.480000000000000071e+01,1.924959617508155696e-01,5.024828484771451542e+01,1.167300538006569716e-01,4.747631099547010985e-02,-5.338608795086150632e-02,6.789816896006312108e-02,5.221936706635954550e-01,3.221340647948676139e-01,1.556722645415368200e-01,1.222922210049025127e+00,3.851392207063077500e+00,6.291704133810700483e-01,9.164942023805165983e-01,1.287047691815856876e+00,1.681960550171194946e+00,2.061653156960268518e+00
1.484999999999999964e+01,1.891381797514002927e-01,5.032674009734822107e+01,1.118002143180404639e-01,4.669068814949212110e-02,-4.657398519849936108e-02,8.291580584139023047e-02,5.190556247258567568e-01,3.227583939316521766e-01,1.581859813424908445e-01,1.223663260257430219e+00,3.836794545080255858e+00,6.283019028249768878e-01,9.151056626551217210e-01,1.283239177607971460e+00,1.686550263431127128e+00,2.058700687367873705e+00
1.490000000000000036e+01,1.967474762496541629e-01,5.040955401707053340e+01,1.104871058213811180e-01,4.551184127089492187e-02,-2.807159303290754013e-02,9.595676897004408457e-02,5.168150343720083750e-01,3.225933754603743653e-01,1.605915901676173707e-01,1.223513033664121119e+00,3.712760321268700370e+00,6.355866347782809234e-01,9.111290211532585559e-01,1.283523747650734403e+00,1.687217546338508400e+00,2.063638757922796607e+00
1.495000000000000107e+01,1.919099236999893543e-01,5.049447988901367523e+01,1.046902866533506171e-01,3.598824658238784779e-02,-5.326725874202582756e-03,1.064199049639754369e-01,5.147623893860029387e-01,3.218594059628352433e-01,1.633782046511617625e-01,1.223396041167568837e+00,3.575716867223011963e+00,6.349182317014266941e-01,9.063381239309462600e-01,1.285695092914172832e+00,1.676892655996652381e+00,2.072429343690242565e+00
1.500000000000000000e+01,1.859892806990037784e-01,5.057387448796826135e+01,8.940055026530112359e-02,1.210286103860470919e-02,4.159788334832710543e-02,1.079748077383449051e-01,5.120682178992526090e-01,3.210134575004557900e-01,1.669183246002918508e-01,1.223758111001713944e+00,3.451098246086584886e+00,6.277144512447515590e-01,9.155227746940427513e-01,1.288715630614636343e+00,1.678721873835585576e+00,2.066410796352236456e+00
1.505000000000000071e+01,1.704558034887329598e-01,5.064763269790405076e+01,6.581274215733164124e-02,-1.864537311385931068e-02,3.401671383079062777e-02,7.761301094465507255e-02,5.111830478421675039e-01,3.192297547927177570e-01,1.695871973651146281e-01,1.224130650680606447e+00,3.362018046755010481e+00,6.164631722718000306e-01,9.184796243937237703e-01,1.289636665578613339e+00,1.679022973339090452e+00,2.076423753136790840e+00
1.509999999999999964e+01,1.625248206218763702e-01,5.071167054156345699e+01,6.250628316153204744e-02,-3.514238870933533015e-02,1.798232150275012528e-02,4.277406724839905722e-02,5.133185875684809218e-01,3.161756229931989015e-01,1.705057894383199546e-01,1.224466922107623201e+00,3.318524921937468619e+00,6.187278570766177044e-01,9.189814357522826382e-01,1.291237093451278906e+00,1.677879618526179062e+00,2.077941667835576212e+00
1.515000000000000036e+01,1.695877013099281183e-01,5.078096608730579931e+01,6.997322847431799997e-02,-3.172407806852155926e-02,2.379339617584172104e-02,2.324899688560204750e-02,5.166065386635859680e-01,3.132001359493165049e-01,1.701933253870974161e-01,1.224396694179606726e+00,3.290411700041895759e+00,6.267037836837504594e-01,9.209085868611953662e-01,1.291236800890873226e+00,1.678001668355276976e+00,2.077497139294830930e+00
1.520000000000000107e+01,1.773140614951673188e-01,5.079666238649801357e+01,7.704868197304053090e-02,-1.581804317871651419e-02,4.336313960891390040e-02,1.140863495717287825e-02,5.195265747719535199e-01,3.106153742735124346e-01,1.698580509545340178e-01,1.225074880508213226e+00,3.235542812489631714e+00,6.278610745641509672e-01,9.162582364074947083e-01,1.290068254444334261e+00,1.679974533091765920e+00,2.073776423394851687e+00
1.525000000000000000e+01,1.504022748410498433e-01,5.070663576389028293e+01,7.587177015807078373e-02,-3.561585635235225283e-02,4.321922786981963194e-02,2.065906898667528926e-02,5.211234265607882499e-01,3.085497260391685814e-01,1.703268474000430022e-01,1.226806621426823174e+00,3.147764543561018868e+00,6.343313471933298420e-01,9.111865497731370667e-01,1.286123189255606869e+00,1.679002770312342685e+00,2.071905095512948325e+00
1.530000000000000071e+01,1.380360676356429950e-01,5.068288051573575359e+01,7.084426595806843363e-02,-4.741147816870483478e-02,3.450212559017398761e-02,7.248131257447427978e-02,5.230635638842622281e-01,3.064085182480616454e-01,1.705279178676760155e-01,1.227553803359922924e+00,3.109911013670536573e+00,6.325585469164486385e-01,9.091521964438501469e-01,1.290468313393268840e+00,1.680792974728127831e+00,2.067786722499066698e+00
1.534999999999999964e+01,1.236935645210120727e-01,5.072750571855873147e+01,7.280893718735120812e-02,-3.813424942445294008e-02,-7.741884796637831315e-03,1.215548616718060138e-01,5.246781574818731864e-01,3.045171731070391297e-01,1.708046694110875174e-01,1.229250457237899496e+00,3.111044466267736563e+00,6.427548008110918198e-01,9.060473000400309784e-01,1.288327518714770470e+00,1.684429322179626931e+00,2.072997662757052328e+00
1.540000000000000036e+01,1.154942437093686991e-01,5.078542699172439256e+01,7.210953131732476817e-02,-1.714352459689778493e-02,-6.637791242590490581e-02,1.134589650089043861e-01,5.261716175705978271e-01,3.028299326821382031e-01,1.709984497472637199e-01,1.231920271832993352e+00,3.146567060973850971e+00,6.363919597396816563e-01,8.996788659142169742e-01,1.286849147743740041e+00,1.686817955211187492e+00,2.072829630712196280e+00
1.545000000000000107e+01,1.177042543135800035e-01,5.086279987345224640e+01,5.892010329816007447e-02,-5.838503682143743496e-03,-9.413110103311810029e-02,1.008368930784655365e-01,5.275577491232619209e-01,3.015603937347518526e-01,1.708818571419860599e-01,1.234349307910298510e+00,3.230860646733038077e+00,6.267680167469953378e-01,8.991994520092970733e-01,1.287736253474702774e+00,1.687262773313847219e+00,2.070383564448077696e+00
1.550000000000000000e+01,1.310808158905246157e-01,5.093861158693714231e+01,3.161308374824300244e-02,-2.986894548934575233e-03,-9.650551595198537946e-02,9.133334044579211053e-02,5.289516927739743579e-01,3.008752665150826178e-01,1.701730407109431908e-01,1.236524584880830391e+00,3.360245429873026879e+00,6.249578846618845107e-01,9.037935207431564422e-01,1.284725334050088819e+00,1.682393496246494591e+00,2.060129496996117027e+00
1.555000000000000071e+01,1.641547430931328544e-01,5.096632583462579191e+01,1.807642984122711724e-02,1.686010321993688249e-02,-4.238000014815297700e-02,6.554100223299834382e-02,5.303162930527112184e-01,3.005089370907301216e-01,1.691747698565586877e-01,1.239879019659237303e+00,3.532691883218285867e+00,6.250560101498668919e-01,9.067562512367965954e-01,1.284775701791424307e+00,1.687950510166460472e+00,2.052737303375681055e+00
1.559999999999999964e+01,1.858074471624810431e-01,5.096874552981016393e+01,8.151689181474024160e-02,3.145440211017822008e-02,5.736817066138209451e-03,4.537784742557277040e-02,5.309439985747705926e-01,3.011497998721421876e-01,1.679062015530874419e-01,1.244968659427760027e+00,3.724027370358819589e+00,6.314513355149454776e-01,9.067184124069798123e-01,1.279595499843941164e+00,1.691296299118934199e+00,2.062851218503259254e+00
1.565000000000000036e+01,1.824333070563482484e-01,5.100776284437362307e+01,1.412596310117996967e-01,5.329739414655178947e-02,1.939748662201226312e-02,2.884768717948301212e-02,5.310296600657391508e-01,3.025824608937285887e-01,1.663878790405323993e-01,1.250570504434962871e+00,3.870125550893852573e+00,6.368091198078480453e-01,8.968363206013124644e-01,1.279550644845355745e+00,1.684841818664013724e+00,2.065315837810104416e+00
1.570000000000000107e+01,1.869324171857306705e-01,5.110864768931387658e+01,1.023411294923948361e-01,7.271521071612521703e-02,7.252219563762761501e-02,-3.092471198639348742e-03,5.323436546015966053e-01,3.033731726249650484e-01,1.642831727734385960e-01,1.254375733257177439e+00,3.932511640925995700e+00,6.488457715419100325e-01,8.924779711978625407e-01,1.279773261058632983e+00,1.682485724290474050e+00,2.069063380792110163e+00
1.575000000000000000e+01,1.382486923559479441e-01,5.116021299345204909e+01,4.879796808508912731e-02,4.950598752513289680e-02,7.950563333999166593e-02,-9.107095198914736192e-03,5.354684886686453815e-01,3.027209228217314085e-01,1.618105885096234320e-01,1.252906723528986133e+00,4.025562009262769969e+00,6.419039697357460383e-01,8.914044736198702967e-01,1.285702638617908899e+00,1.674445197001340313e+00,2.071605913908866725e+00
1.580000000000000071e+01,1.609034299173517923e-01,5.117791525890829263e+01,2.366837678704445877e-02,-1.517583767202519912e-03,1.364522697034146852e-02,2.319751806889022369e-02,5.354565270676279187e-01,3.037443612860554198e-01,1.607991116463166614e-01,1.252287843080363450e+00,4.215190233529668262e+00,6.402519109018833809e-01,8.933521954366023810e-01,1.291102032712278636e+00,1.682531612439984503e+00,2.084122601680652220e+00
1.584999999999999964e+01,1.786952619459920566e-01,5.121931709425573587e+01,2.174669509804079762e-02,2.127824785380449946e-02,-1.254536677819824940e-02,3.374618755233482759e-02,5.338316339548827560e-01,3.078364116635614600e-01,1.583319543815559227e-01,1.256873101803456683e+00,4.303325098604286580e+00,6.391481290889625688e-01,8.944523859750352912e-01,1.290767889176446914e+00,1.684675366540471009e+00,2.083819825060114095e+00
1.590000000000000036e+01,1.940515051103613442e-01,5.123974128015027674e+01,3.084245310269843193e-02,-4.575149645318010543e-03,-5.153811151329292309e-03,3.117223283162478056e-02,5.321061043823231973e-01,3.130320882139513983e-01,1.548618074037252379e-01,1.253718242817245088e+00,4.253303299826541206e+00,6.404075366610008091e-01,9.006397250999045312e-01,1.285917785836141469e+00,1.690895939027238448e+00,2.073327113617258632e+00
1.595000000000000107e+01,1.537986239465442551e-01,5.110174905627037134e+01,3.400275199850467944e-02,9.345258760092817196e-03,-2.898871575383214945e-03,-1.432567923916979943e-02,5.302864203101390617e-01,3.171146169381881541e-01,1.525989627516724789e-01,1.252769324774951398e+00,4.347710762120212458e+00,6.332195320712576958e-01,8.998591363986436775e-01,1.281969897365913491e+00,1.685841182590097853e+00,2.061876183095098014e+00
1.600000000000000000e+01,1.355781859711362725e-01,5.083009109799576919e+01,5.722845612604911952e-02,3.810341430047568118e-02,-1.290430711289888843e-02,-1.451635806864305309e-02,5.290359709693978063e-01,3.200433154767575172e-01,1.509207135538447875e-01,1.260239740593919855e+00,4.478021227068190946e+00,6.290914428596871000e-01,9.056136423954285197e-01,1.283944528442832800e+00,1.683346639879005346e+00,2.069318421027357857e+00
1.605000000000000071e+01,1.382425527793075815e-01,5.073397909240691916e+01,8.573516367085681766e-02,5.632852717584661828e-02,-5.786934497411026085e-03,-2.257485630298209159e-02,5.290948726940127855e-01,3.208344758781128125e-01,1.500706514278742909e-01,1.266183541263302459e+00,4.769360588002301782e+00,6.316716669408116713e-01,8.995720053814488804e-01,1.282042027393492489e+00,1.680951851633255778e+00,2.073039028114718185e+00
1.610000000000000142e+01,1.375546664107951123e-01,5.069871450725912609e+01,8.049421113440691222e-02,1.133542772800120481e-02,3.453722333792010046e-02,-3.838131122373608477e-03,5.297768762272562215e-01,3.182540919998255169e-01,1.519690317729182893e-01,1.277296117403436293e+00,5.483997192767191109e+00,6.317215660993937831e-01,8.940388251452693336e-01,1.285515058637219710e+00,1.674152014635471808e+00,2.071452594833939731e+00
1.614999999999999858e+01,7.387557383564288815e-02,5.055057840100187150e+01,3.488178670717825836e-02,2.317577528997695133e-02,1.812785704268540755e-03,4.844470527909479352e-02,5.289378137482896314e-01,3.161047284083691733e-01,1.549574578433414174e-01,1.292834103668071721e+00,6.032009440435456504e+00,6.371192536999696898e-01,9.026955007060382119e-01,1.284815477122359217e+00,1.682852563912624166e+00,2.066419394528985265e+00
1.619999999999999929e+01,8.481755077284955369e-02,5.042684128884711470e+01,3.257667349494766662e-02,2.026816400574175600e-02,1.734170526305424745e-02,3.491187242794029089e-02,5.273826389071608611e-01,3.146828690469428702e-01,1.579344920458964630e-01,1.300927337046949184e+00,6.382324519300492938e+00,6.350725000203077952e-01,8.960747256346786038e-01,1.280331392315092298e+00,1.686390948453026173e+00,2.063151628005963634e+00
1.625000000000000000e+01,1.366159280487850847e-01,5.035018368664804456e+01,1.134085016328403861e-02,1.647240427451942754e-02,4.437257782543015117e-02,1.404925514413927524e-02,5.229199223628653304e-01,3.151726835723325792e-01,1.619073940648022569e-01,1.312565678047357576e+00,6.750605234663625609e+00,6.294713182930632422e-01,8.991678584709053013e-01,1.273348311369417951e+00,1.695279383345830171e+00,2.080012170841730068e+00
1.630000000000000071e+01,1.389660528793133787e-01,5.028629956305758952e+01,2.971540119007670330e-02,1.795515956210365360e-03,2.361025524654887780e-03,4.020054985893536242e-02,5.171578884223020367e-01,3.184518196001718815e-01,1.643902919775259985e-01,1.326361850988364122e+00,7.492137163684010837e+00,6.342842902277439077e-01,8.964094156213818776e-01,1.267198394240727222e+00,1.694304494276309248e+00,2.065568003584616896e+00
1.635000000000000142e+01,1.568562111915669521e-01,5.019826743088059828e+01,4.340463258889572934e-02,-3.683560388848230310e-02,-1.833547022924160094e-02,7.203037674755834174e-02,5.146013509712830114e-01,3.203726388081829524e-01,1.650260102205340640e-01,1.343050759972585162e+00,8.892706484138338752e+00,6.332018677149108266e-01,8.953099208082595517e-01,1.275964726686627193e+00,1.688406435489622215e+00,2.071950361224916382e+00
1.639999999999999858e+01,1.556914044769375782e-01,5.010581986260896059e+01,5.360045384510415956e-02,-6.554258974640639335e-02,-2.516674355108894715e-02,6.172701767322656685e-02,5.123373876109043046e-01,3.227537730390687698e-01,1.649088393500270644e-01,1.359709707503959475e+00,1.028626949169124494e+01,6.395182667341261507e-01,8.848638097328699326e-01,1.278950875309326829e+00,1.688643761538516141e+00,2.072529836625752964e+00
1.644999999999999929e+01,1.486699040471439193e-01,5.003434527277559596e+01,6.640824108717066632e-02,-7.561697980632603455e-02,-2.378767629679723675e-02,6.389497453187188702e-02,5.105868020324823009e-01,3.251449669763262773e-01,1.642682309911911720e-01,1.379741838451342462e+00,1.242374922556986760e+01,6.495017856911254883e-01,8.810373938905357027e-01,1.287055451172289811e+00,1.688069532696900410e+00,2.083916442474027075e+00
1.650000000000000000e+01,1.471389592117771927e-01,4.999058950149428426e+01,6.260744889791480805e-02,-7.626363908949174153e-02,-7.952616167512128326e-03,9.564135874675940008e-02,5.093053654423150833e-01,3.279998144564231222e-01,1.626948201012616280e-01,1.394036790223538214e+00,1.402452773459978808e+01,6.451522345945874815e-01,8.787797746993413206e-01,1.295434413836377807e+00,1.677274123027012509e+00,2.085537714775097307e+00
1.655000000000000071e+01,1.539714010224658147e-01,4.990804276516941229e+01,6.893559141413493907e-02,-9.485782692803566840e-02,3.035285120267133818e-02,9.337017859607217585e-02,5.078314648719326474e-01,3.327997220969650116e-01,1.593688130311021467e-01,1.400831414121639584e+00,1.443308569050414292e+01,6.322986057147100825e-01,8.864513445697688176e-01,1.293156850708042427e+00,1.683104628226124833e+00,2.079246511325948177e+00
1.660000000000000142e+01,1.416581138624831149e-01,4.977209420406305895e+01,8.744181734744310708e-02,-9.081365415310543865e-02,4.374807110791379544e-02,7.828032334109236157e-02,5.083178154465963772e-01,3.353228874486551825e-01,1.563592971047483848e-01,1.413525192090705263e+00,1.507849014211790717e+01,6.303736904083159232e-01,8.867001014082337429e-01,1.290308197835747128e+00,1.684919505209694357e+00,2.077262158371445011e+00
1.664999999999999858e+01,1.416963934180553997e-01,4.968384924556922044e+01,1.170581103753073893e-01,-7.097872392894130633e-02,4.358038270008886272e-02,7.578549173866654109e-02,5.097875209555224885e-01,3.359203986298358591e-01,1.542920804146419023e-01,1.433739512064771793e+00,1.675562544740697390e+01,6.193676117418471794e-01,8.874318808724350749e-01,1.286227086629046390e+00,1.687660666122494657e+00,2.078851223388785030e+00
1.669999999999999929e+01,1.559712230172784209e-01,4.958398750522156462e+01,1.388431561877594700e-01,-2.839851096118227794e-02,4.102646708525059527e-02,6.306153633547334492e-02,5.121475034119724601e-01,3.354487252269042208e-01,1.524037713611226807e-01,1.465026678448016817e+00,2.022239921533895668e+01,6.207177714763562060e-01,8.781225550328037865e-01,1.280565106435710643e+00,1.682176447086920046e+00,2.076008268737303819e+00
1.675000000000000000e+01,1.779997963602307220e-01,4.944769557998856158e+01,1.264950359621680731e-01,-1.872972117825148775e-02,5.838385388097436929e-02,2.474834455845476011e-02,5.159303053117220150e-01,3.337301461352805143e-01,1.503395485529974429e-01,1.522006250683593631e+00,2.789442130321641855e+01,6.311724442901933685e-01,8.779018911098589451e-01,1.279609536728493868e+00,1.676911637410074762e+00,2.067354434891589765e+00
1.680000000000000071e+01,1.732781804288340555e-01,4.934722780277009235e+01,9.518234258503570355e-02,-9.342322996609742775e-03,4.095913740782086004e-02,1.933307905464379597e-02,5.200674603556671993e-01,3.307099903417399789e-01,1.492225493025930716e-01,1.582842308380734808e+00,3.706983161077034339e+01,6.358337314949860097e-01,8.848310173230775622e-01,1.279663803368201069e+00,1.673426614270858259e+00,2.070812584965852299e+00
1.685000000000000142e+01,1.773660321683772634e-01,4.929966580562417988e+01,8.077916550595737322e-02,7.534836120226828110e-03,5.422727964527024325e-02,1.489910011556506639e-02,5.224973445785406900e-01,3.285049409851238389e-01,1.489977144363356099e-01,1.613756583816165602e+00,4.155480819109711632e+01,6.339784926048895874e-01,8.901411289363141410e-01,1.288371922188828567e+00,1.681818619086348887e+00,2.067060935742613292e+00
1.689999999999999858e+01,1.733064758262125860e-01,4.918922199098972925e+01,6.057286097267473857e-02,2.134079646913220399e-02,4.094827931793712517e-02,4.154553594757451687e-03,5.230944037449483108e-01,3.274270713230127416e-01,1.494785249320394194e-01,1.631421439369392212e+00,4.345174235834954857e+01,6.355729679229363827e-01,8.909868503162322595e-01,1.287688577400481371e+00,1.683195341713552784e+00,2.055099337202081156e+00
1.694999999999999929e+01,1.598520024440901466e-01,4.902107004580775396e+01,1.669247024250111733e-02,1.999681676533305794e-02,3.209649153657329751e-02,-5.501334363093396580e-03,5.231886049626446322e-01,3.275398213072883702e-01,1.492715737300666923e-01,1.682745175580911523e+00,5.138938207306308925e+01,6.422015743431335189e-01,8.983222786409752469e-01,1.285006285737999576e+00,1.686123624866813442e+00,2.061305433813859000e+00
1.700000000000000000e+01,1.557995995456219751e-01,4.879838590861743342e+01,-3.393923851257789163e-04,1.164645817476659892e-02,3.660378888762991223e-02,-7.235409338646793705e-03,5.239702729512704105e-01,3.280821157013162348e-01,1.479476113474132992e-01,1.769440178067525293e+00,6.593135139689492519e+01,6.391895396961291276e-01,8.954680174392971592e-01,1.287136917583652451e+00,1.680031830769710188e+00,2.064183663457995532e+00
1.705000000000000071e+01,1.643650620037950261e-01,4.860574700557069860e+01,2.561707559429343695e-02,5.193255366431976695e-03,3.964267362575548542e-02,1.460940552271932508e-02,5.255558666654424060e-01,3.284882848807109124e-01,1.459558484538468481e-01,1.882912453018191101e+00,8.693007559530104800e+01,6.324206568002542772e-01,9.069030345321862363e-01,1.282844935164808131e+00,1.682490960554559933e+00,2.066606571760320588e+00
1.710000000000000142e+01,1.608020530846661633e-01,4.839873384180246063e+01,5.328461344730517357e-02,-6.996249206912026749e-04,1.798489205672489447e-02,3.898190275813089023e-02,5.280821899791922069e-01,3.278497674733388823e-01,1.440680425474690496e-01,2.009644004511583315e+00,1.119743481001483900e+02,6.305045132017187415e-01,9.049045895070259027e-01,1.284547496999883576e+00,1.687502784718671212e+00,2.064629049118200665e+00
1.715000000000000213e+01,1.239294201426896225e-01,4.806314702767021885e+01,8.171377660001692689e-02,1.601083178092961926e-02,-2.360869876228518377e-03,3.720905930823026342e-02,5.300814130972425486e-01,3.281395946051901547e-01,1.417789922975671302e-01,2.093529141714416841e+00,1.265421036102930401e+02,6.357261402569324149e-01,9.010692016544904481e-01,1.281603615750540826e+00,1.693489983278047895e+00,2.072589153592870215e+00
1.719999999999999929e+01,8.837004199737816257e-02,4.767342872841340551e+01,1.110634918253870229e-01,1.168868983949982072e-02,-4.723558609819897801e-03,1.844733589345753585e-02,5.311760503828930613e-01,3.288010644221600609e-01,1.400228851949469333e-01,1.904999622770915391e+00,8.298636396014440209e+01,6.377792577297851651e-01,9.023832888009550857e-01,1.275754263554043977e+00,1.688804166566733267e+00,2.074189772272699628e+00
1.725000000000000000e+01,8.341957522871107367e-02,4.723909728577095279e+01,8.737931377551139134e-02,-1.108272869669441052e-02,1.547741352406229592e-02,1.372953227285520590e-03,5.312597774975160725e-01,3.294359422122999925e-01,1.393042802901839350e-01,1.714435528456256241e+00,4.793274101832631828e+01,6.460968563107722940e-01,9.011541499100965691e-01,1.265287352682928690e+00,1.693581948099532442e+00,2.068682388968946739e+00
1.730000000000000071e+01,9.304238563225805669e-02,4.683509869213769150e+01,4.871736027911149208e-02,-4.467085972463349236e-02,6.082295526317326589e-02,2.191595222835691220e-02,5.264876012250497839e-01,3.344560473475325368e-01,1.390563514274179291e-01,1.643344697775401153e+00,3.476532022315615933e+01,6.526320628970088134e-01,8.948901782480948031e-01,1.261361775938445895e+00,1.684205554005233862e+00,2.062843496243050634e+00
1.735000000000000142e+01,8.559935963303447193e-02,4.663150244118232735e+01,2.220712415233572559e-02,-4.147933887664927155e-02,3.795084892562905488e-02,4.072940549367772695e-02,5.176281569869111143e-01,3.422812036381518985e-01,1.400906393749372925e-01,1.608572864328428942e+00,2.636684443227725794e+01,6.603589017005163653e-01,9.041254088667967093e-01,1.269051265407878715e+00,1.684121922688314843e+00,2.056182229873953826e+00
1.740000000000000213e+01,7.957253035569882005e-02,4.653404292527925890e+01,4.639589132272436273e-02,-2.813602984067762117e-02,1.747529270776068330e-02,1.180659202550194548e-02,5.110352487591963699e-01,3.474766615170274409e-01,1.414880897237762170e-01,1.627682875034796695e+00,2.655706938420892271e+01,6.516088306565708255e-01,9.083750221531170510e-01,1.271234865166910311e+00,1.682314970778135743e+00,2.046888963431803710e+00
1.744999999999999929e+01,8.365483794110076254e-02,4.637246551198334288e+01,1.114299417857308877e-01,-4.155103342997264887e-02,1.800574456529390951e-02,4.927509282096206693e-03,5.083411542810081230e-01,3.484839322054232857e-01,1.431749135135686746e-01,1.676999134368279742e+00,3.083597642197400646e+01,6.501770746147131907e-01,9.110741204253944847e-01,1.270414626161059157e+00,1.683046571416770831e+00,2.050456064568736636e+00
1.750000000000000000e+01,8.182273390158802118e-02,4.619578096097441033e+01,1.182426841243235244e-01,-6.471138732759414147e-02,1.906345257318807843e-02,4.049682232405339699e-02,5.073480716221636655e-01,3.481469830602655358e-01,1.445049453175711318e-01,1.722982784927420186e+00,3.499986307495927207e+01,6.460216211748243120e-01,9.134252972853833530e-01,1.270204743367991940e+00,1.674201035693074990e+00,2.048989834800661658e+00
1.755000000000000071e+01,6.566915282464043380e-02,4.611028756112484928e+01,7.022775521940569088e-02,-6.896268405868564988e-02,1.868579136798301232e-02,6.854003863803204144e-02,5.060755285458095054e-01,3.491448219736653646e-01,1.447796494805252410e-01,1.724987656172690675e+00,3.776218045995961603e+01,6.379252791981124826e-01,9.119272728326014432e-01,1.270799438989743901e+00,1.675431494048277736e+00,2.049327957019499991e+00
1.760000000000000142e+01,6.676143188608886503e-02,4.603050905627472389e+01,3.138312123215578758e-02,-5.748861609939589362e-02,1.825477891674384678e-02,8.120117118370155651e-02,5.037322082102405618e-01,3.511045983844936491e-01,1.451631934052662609e-01,1.712786588997372572e+00,3.978904735012470439e+01,6.425123751582136888e-01,9.119109093916206721e-01,1.271125087767094763e+00,1.677075621646602954e+00,2.054101260318542455e+00
1.765000000000000213e+01,6.376154270196432439e-02,4.588614090179854088e+01,-5.750803620137299663e-03,-3.335940344234483712e-02,1.217904019547854343e-02,7.791956742677630388e-02,4.995078913625801142e-01,3.535858424956291879e-01,1.469062661417907811e-01,1.712100518278958372e+00,4.035198706290321269e+01,6.485429656114829466e-01,9.065704762480761847e-01,1.271464228543328634e+00,1.676666961255753208e+00,2.046877478918274651e+00
